,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02,06,10,DESP,000,00,"11,2","9,7","10,4",,,"1020,5",,,,,,02,"0,5",280,10,"2,0",MAREJADA,090,,,,,,
*,02,09,10,DESP,000,00,"10,5","8,8","9,6",,,"1018,3",,,,,,00,"0,0",270,11,"1,5",MAREJADA,089,,,,,,
,02,12,10,DESP,000,00,"11,5","10,0","10,7",,"10,4","1018,5",,,,,,00,"0,0",260,10,"1,5",MAREJADA,091,,,,"11,5",003,
,02,15,10,PARC,000,00,"15,4","11,8","13,3",,,"1017,0",,,,,,00,"0,0",260,12,"1,0",RIZADA,079,,,,,,
,02,18,10,NUB,180,14,"17,8","13,7","15,3",,,"1014,1",,,,,,02,"0,5",260,10,"1,0",RIZADA,077,,,,,,
,02,21,10,NUB,180,10,"17,0","12,8","14,5",,,"1013,1",,,,,,02,"0,5",250,11,"1,5",MAREJADA,076,,,,,,
,02,24,10,DESP,000,00,"14,6","12,2","13,2",,"19,6","1014,0",,,,,,00,"0,0",250,11,"1,5",MAREJADA,086,,,,,,08
,03,03,10,NUB,040,06,"13,5","12,3","12,8",,,"1014,5",,ST,300,,,00,"0,0",250,12,"1,0",RIZADA,093,,,,,,
,03,06,10,NUB,180,07,"13,2","11,4","12,2",,,"1014,1",,ST,390,,,02,"0,1",250,11,"1,5",MAREJADA,089,,,,,,
,03,09,10,NUB,000,00,"13,1","11,9","12,4",,,"1013,0",,ST,360,,,00,"0,0",250,11,"1,5",MAREJADA,092,,,,,,
,03,12,4,NUB,000,00,"13,1","12,1","12,5",,"13,0","1014,0",LLOVIZNA,ST,210,,,00,"0,0",260,11,"1,5",MAREJADA,093,,,,"0,0",002,
,03,15,10,NUB,030,05,"13,5","12,5","12,9",,,"1014,0",,ST,300,,,02,"0,1",260,12,"1,5",MAREJADA,094,,,,,,
,03,18,10,NUB,320,06,"14,7","12,8","13,6",,,"1014,8",,ST,450,,,02,"0,1",260,11,"1,0",RIZADA,089,,,"0,1",,,
,03,21,10,NUB,000,00,"15,0","12,8","13,7",,,"1013,8",,ST,750,,,00,"0,0",260,11,"1,0",RIZADA,089,,,,,,
,03,24,10,NUB,000,00,"14,0","12,1","12,9",,"15,7","1014,2",,ST,720,,,00,"0,0",260,11,"1,0",RIZADA,088,,,,,,00
,04,03,10,NUB,320,07,"13,8","12,2","12,9",,,"1015,2",,ST,720,,,02,"0,5",260,11,"1,0",RIZADA,090,,,,,,
,04,06,10,NUB,310,10,"13,7","12,5","13,0",,,"1015,5",,ST,750,,,02,"1,0",260,12,"1,0",RIZADA,093,,,,,,
,04,09,10,NUB,350,10,"13,6","11,7","12,5",,,"1015,5",,ST,900,,,02,"1,0",260,12,"1,0",RIZADA,088,,,,,,
,04,12,10,NUB,350,10,"13,7","11,6","12,5",,"13,4","1017,1",,,,SC,AC,02,"1,0",270,11,"1,0",RIZADA,087,,,,"0,1",002,
,04,15,10,NUB,360,06,"14,6","12,9","13,6",,,"1018,5",,,,,AC,00,"0,0",250,09,"1,0",RIZADA,089,,,,,,
,04,18,10,NUB,360,07,"15,0","12,3","13,4",,,"1019,5",,,,SC,,00,"0,0",270,10,"1,0",RIZADA,084,,,,,,
,04,21,10,NUB,010,04,"14,6","11,8","13,0",,,"1019,5",,,,SC,,00,"0,0",270,10,"1,5",MAREJADA,084,,,,,,
,04,24,10,NUB,000,00,"14,6","10,0","12,0",,"15,5","1019,5",,,,SC,,00,"0,0",270,10,"1,5",MAREJADA,074,,,,,,00
,05,03,10,CUB,000,00,"15,0","10,8","12,5",,,"1019,8",,,,SC,,00,"0,0",260,10,"2,0",MAREJADA,076,,,,,,
,05,06,2,CUB,000,00,"13,8","12,1","12,8",,,"1020,2",LLUVIA,,,,,00,"0,0",270,10,"2,5",MAREJADA,089,,,"0,4",,,
,05,09,10,NUB,000,00,"13,6","12,0","12,7",,,"1019,2",,ST,180,SC,,00,"0,0",270,10,"2,0",MAREJADA,090,,,,,,
,05,12,10,CUB,000,00,"13,5","12,3","12,8",,"13,4","1019,2",,,,SC,,00,"0,0",260,11,"2,0",MAREJADA,092,,,"0,1","0,5",002,
,05,15,10,NUB,200,13,"15,6","12,0","13,5",,,"1020,2",,,,SC,,02,"0,5",260,10,"2,0",MAREJADA,079,,,,,,
,05,18,10,CUB,160,09,"16,8","9,9","12,9",,,"1019,6",,,,SC,,02,"0,5",260,11,"1,5",MAREJADA,064,,,,,,
,05,21,10,NUB,180,11,"16,1","8,9","12,1",,,"1019,1",,,,SC,,02,"0,5",260,12,"1,5",MAREJADA,062,,,,,,
,05,24,10,NUB,160,18,"14,5","4,6","9,5",,"17,4","1020,2",,,,CU,,02,"0,5",260,12,"1,5",MAREJADA,051,,,,,,02
,06,03,10,PARC,140,09,"13,6","5,6","9,4",,,"1020,0",,,,CU,,00,"0,0",260,11,"1,5",MAREJADA,057,,,,,,
,06,06,10,PARC,000,00,"12,8","7,5","10,0",,,"1019,0",,,,CU,,00,"0,0",260,10,"1,5",MAREJADA,070,,,,,,
,06,09,10,NUB,000,00,"12,8","7,1","9,8",,,"1017,8",,ST,750,,,00,"0,0",260,11,"1,5",MAREJADA,068,,,,,,
,06,12,10,NUB,150,08,"12,4","7,9","10,0",,"12,2","1019,8",,,,SC,AC,00,"0,0",250,12,"1,5",MAREJADA,074,,,,"0,0",005,
,06,15,10,CUB,180,10,"13,8","9,2","11,3",,,"1020,9",,,,SC,,01,"0,5",250,12,"1,5",MAREJADA,075,,,,,,
,06,18,10,NUB,180,17,"15,5","9,8","12,3",,,"1020,0",,,,SC,,02,"0,5",250,11,"2,0",MAREJADA,069,,,,,,
,06,21,10,NUB,180,14,"15,3","8,6","11,6",,,"1020,0",,,,SC,,02,"0,5",240,12,"1,5",MAREJADA,064,,,,,,
,06,24,10,PARC,170,19,"13,6","8,0","10,6",,"16,5","1021,8",,,,SC,,02,"0,5",250,12,"1,5",MAREJADA,069,290,170,,,,05
,07,03,10,PARC,160,07,"12,5","8,2","10,2",,,"1022,0",,,,SC,,01,"0,5",250,12,"1,0",RIZADA,075,,,,,,
,07,06,10,PARC,000,00,"12,0","7,9","9,8",,,"1022,0",,,,SC,,01,"0,5",250,11,"1,5",MAREJADA,075,,,,,,
,07,09,10,DESP,000,00,"10,2","7,1","8,6",,,"1021,5",,,,,,02,"0,5",250,11,"1,5",MAREJADA,081,,,,,,
,07,12,10,PARC,000,00,"11,0","5,9","8,4",,"9,7","1021,9",,ST,600,,,01,"0,5",250,12,"1,5",MAREJADA,070,,,,"0,0",005,
,07,15,10,DESP,180,15,"15,0","7,1","10,8",,,"1022,0",,,,,,00,"0,0",250,11,"1,5",MAREJADA,059,,,,,,
,07,18,10,PARC,180,12,"15,6","5,1","10,2",,,"1021,3",,,,SC,,00,"0,0",240,11,"1,5",MAREJADA,050,,,,,,
,07,21,10,DESP,180,17,"14,5","5,8","10,0",,,"1021,5",,,,,,02,"0,5",240,11,"1,5",MAREJADA,056,,,,,,
,07,24,10,DESP,000,00,"12,2","5,9","9,0",,"16,0","1022,8",,,,,,00,"0,0",240,12,"1,0",RIZADA,066,,,,,,10
,08,03,10,DESP,170,10,"11,5","6,7","9,0",,,"1023,0",,,,,,00,"0,0",240,12,"1,0",RIZADA,067,,,,,,
,08,06,10,DESP,170,04,"12,7","3,5","8,2",,,"1022,0",,,,,,00,"0,0",240,10,"1,5",MAREJADA,054,,,,,,
,08,09,10,DESP,000,00,"10,2","6,9","8,5",,,"1021,0",,,,,,00,"0,0",240,12,"1,0",RIZADA,080,,,,,,
,08,12,10,CUB,170,10,"10,4","6,9","8,6",,"9,5","1022,2",,,,,AC,00,"0,0",240,12,"1,0",RIZADA,079,,,,"0,0",003,
,08,15,10,NUB,180,10,"13,4","8,0","10,5",,,"1022,3",,,,SC,,01,"0,5",250,10,"1,0",RIZADA,070,,,,,,
,08,18,10,DESP,190,16,"15,5","8,4","11,6",,,"1021,0",,,,,,02,"0,5",250,10,"1,0",RIZADA,063,,,,,,
,08,21,10,DESP,190,20,"15,0","6,2","10,4",,,"1019,0",,,,,,02,"0,5",250,10,"1,0",RIZADA,056,,,,,,
,08,24,10,DESP,180,29,"11,9","5,8","8,8",,"16,6","1020,0",,,,,,02,"1,0",240,11,"1,0",RIZADA,066,,,,,,08
,09,03,10,DESP,150,10,"11,8","5,5","8,6",,,"1021,0",,,,,,00,"0,0",240,11,"1,0",RIZADA,065,,,,,,
,09,06,10,DESP,000,00,"10,4","6,7","8,5",,,"1020,7",,,,,,00,"0,0",240,11,"1,0",RIZADA,078,,,,,,
,09,09,10,DESP,000,00,"8,7","5,5","7,1",,,"1021,0",,,,,,00,"0,0",240,10,"1,5",MAREJADA,080,,,,,,
,09,12,10,DESP,000,00,"9,5","7,0","8,2",,"8,0","1022,2",,,,,,00,"0,0",240,10,"1,5",MAREJADA,084,,,,"0,0",005,
,09,15,10,DESP,210,11,"14,5","8,0","11,0",,,"1022,0",,,,,,02,"0,5",240,12,"1,5",MAREJADA,065,,,,,,
,09,18,10,DESP,180,19,"15,8","7,9","11,5",,,"1021,0",,,,,,02,"0,5",240,12,"1,5",MAREJADA,059,,,,,,
,09,21,10,DESP,180,20,"15,1","7,9","11,2",,,"1019,5",,,,,,02,"1,0",240,12,"1,5",MAREJADA,062,,,,,,
,09,24,10,PARC,000,00,"14,2","6,1","10,0",,"16,3","1020,0",,,,,AC,00,"0,0",240,12,"1,5",MAREJADA,058,,,,,,11
,10,03,10,DESP,000,00,"12,4","6,8","9,5",,,"1020,0",,,,,,00,"0,0",240,12,"1,5",MAREJADA,069,,,,,,
,10,06,10,DESP,000,00,"10,3","8,2","9,2",,,"1020,0",,,,,,00,"0,0",240,11,"1,5",MAREJADA,087,,,,,,
,10,09,10,DESP,000,00,"9,6","6,2","7,9",,,"1020,0",,,,,,00,"0,0",240,11,"1,5",MAREJADA,080,,,,,,
,10,12,10,DESP,000,00,"10,1","7,4","8,7",,"9,0","1021,0",,,,,,00,"0,0",240,12,"1,5",MAREJADA,083,,,,"0,0",009,
,10,15,10,DESP,190,11,"13,9","10,2","11,8",,,"1021,0",,,,,,02,"0,5",240,12,"1,5",MAREJADA,078,,,,,,
,10,18,10,DESP,170,20,"17,0","10,8","13,4",,,"1020,0",,,,,,02,"1,0",240,10,"1,5",MAREJADA,067,,,,,,
,10,21,10,DESP,180,18,"18,5","9,9","13,6",,,"1018,8",,,,,,02,"1,0",240,10,"1,5",MAREJADA,058,,,,,,
,10,24,10,DESP,170,18,"18,1","9,9","9,8",,"19,1","1019,5",,,,,,02,"0,5",240,11,"1,5",MAREJADA,031,,,,,,11
,11,03,10,DESP,000,00,"14,7","6,5","10,4",,,"1020,5",,,,,,00,"0,0",240,12,"1,5",MAREJADA,058,,,,,,
,11,06,10,DESP,000,00,"12,0","10,2","11,0",,,"1020,2",,,,,,00,"0,0",240,10,"1,5",MAREJADA,089,,,,,,
,11,09,10,DESP,000,00,"10,5","9,2","9,8",,,"1019,5",,,,,,00,"0,0",240,10,"1,5",MAREJADA,091,,,,,,
,11,12,10,DESP,000,00,"11,1","6,8","8,9",,"9,8","1020,0",,,,,,00,"0,0",240,12,"1,0",RIZADA,075,,,,"0,0",006,
,11,15,10,DESP,190,07,"14,4","10,1","12,0",,,"1020,5",,,,,,00,"0,0",240,12,"1,5",MAREJADA,075,,,,,,
,11,18,10,DESP,180,10,"18,0","11,1","14,0",,,"1019,0",,,,,,00,"0,0",240,12,"1,5",MAREJADA,064,,,,,,
,11,21,10,DESP,180,16,"19,8","7,0","12,8",,,"1017,2",,,,,,02,"0,5",240,10,"1,0",RIZADA,043,,,,,,
,11,24,10,DESP,160,09,"16,8","10,0","12,8",,"21,0","1018,0",,,,,,00,"0,0",240,10,"1,0",RIZADA,064,,,,,,11
,12,03,10,DESP,000,00,"12,6","4,6","8,6",,,"1018,0",,,,,,00,"0,0",240,10,"1,0",RIZADA,058,,,,,,
,12,06,10,NUB,030,05,"12,6","4,9","8,6",,,"1015,8",,,,SC,,00,"0,0",240,11,"1,0",RIZADA,060,,,,,,
,12,09,10,CUB,000,00,"11,8","5,9","8,8",,,"1015,6",,ST,750,,,00,"0,0",240,12,"1,0",RIZADA,067,,,,,,
,12,12,10,NUB,000,00,"13,0","7,7","10,2",,"10,5","1016,0",,,,SC,AC,00,"0,0",240,12,"1,0",RIZADA,070,,,,"0,0",002,
,12,15,10,NUB,000,00,"14,7","11,0","12,6",,,"1016,0",,,,SC,,00,"0,0",240,11,"1,0",RIZADA,078,,,,,,
,12,18,10,PARC,240,10,"16,0","12,8","14,1",,,"1016,0",,,,SC,,02,"0,5",240,12,"1,0",RIZADA,081,,,,,,
,12,21,10,NUB,150,14,"14,9","10,9","12,6",,,"1015,2",,,,SC,,02,"0,5",240,11,"1,0",RIZADA,076,,,,,,
,12,24,10,CUB,170,07,"14,1","11,1","12,4",,"16,7","1016,0",,ST,1050,,,00,"0,0",240,12,"1,0",RIZADA,082,,,,,,06
,13,03,10,CUB,270,07,"13,2","11,8","12,4",,,"1017,2",,ST,900,,,00,"0,0",240,11,"1,5",MAREJADA,091,,,,,,
,13,06,10,PARC,000,00,"12,8","11,4","12,0",,,"1016,5",,ST,750,,,00,"0,0",240,11,"1,0",RIZADA,091,,,,,,
,13,09,10,PARC,000,00,"12,0","9,2","10,5",,,"1015,8",,,,SC,,00,"0,0",240,11,"1,0",RIZADA,083,,,,,,
,13,12,10,PARC,050,06,"13,5","9,9","11,2",,"11,5","1016,0",,,,SC,,00,"0,0",240,12,"1,0",MAREJADA,078,,,,"0,0",002,
,13,15,10,PARC,330,06,"15,6","11,1","13,0",,,"1016,0",,,,SC,,02,"0,5",240,12,"1,5",MAREJADA,075,,,,,,
,13,18,10,PARC,280,04,"17,2","13,6","15,0",,,"1014,6",,,,SC,,02,"0,5",240,11,"1,5",MAREJADA,079,,,,,,
,13,21,10,NUB,300,15,"15,2","11,9","13,3",,,"1013,8",,,,SC,,03,"1,0",240,11,"2,0",MAREJADA,081,,,,,,
,13,24,2,CUB,330,12,"13,6","12,6","13,0",,"17,9","1014,0",LLUVIA,,,SC,,03,"1,0",260,11,"2,5",MAREJADA,094,330,25,"1,0",,,08
,14,03,2,CUB,040,08,"11,3","10,2","10,7",,,"1013,0",LLUVIA,ST,270,SC,,04,"1,5",260,11,"3,0",GRUESA,093,,,,,,
,14,06,2,CUB,300,22,"11,1","9,3","10,1",,,"1013,0",LLUVIA,ST,270,SC,,06,"2,5",260,11,"3,5",GRUESA,088,300,32,"35,8",,,
,14,09,2,CUB,050,10,"11,0","8,8","9,8",,,"1011,3",LLUVIA,ST,270,SC,,04,"1,5",260,11,"3,5",GRUESA,086,050,33,,,,
,14,12,10,CUB,350,23,"11,5","9,1","10,2",,"10,9","1012,0",,ST,450,SC,,05,"2,0",260,11,"3,0",GRUESA,085,,,"10,5","47,3",003,
,14,15,10,CUB,250,11,"12,8","10,3","11,4",,,"1016,5",,ST,240,SC,,04,"2,0",300,08,"3,0",GRUESA,085,250,21,,,,
,14,18,4,CUB,310,16,"12,2","10,4","11,2",,,"1019,5",LLUVIA,ST,240,SC,,03,"1,5",300,09,"3,0",GRUESA,089,,,"4,1",,,
,14,21,4,CUB,360,10,"11,0","9,5","10,2",,,"1022,5",LLUVIA,ST,240,SC,,02,"1,0",280,10,"3,0",GRUESA,091,,,,,,
,14,24,2,CUB,030,08,"11,6","9,0","10,2",,"13,0","1023,5",LLUVIA,ST,240,SC,,02,"1,0",280,10,"3,0",GRUESA,084,,,"10,1",,,00
,15,03,4,NUB,060,08,"10,8","8,5","9,6",,,"1022,3",LLUVIA,ST,240,,,02,"0,5",280,10,"2,5",MAREJADA,086,,,,,,
,15,06,10,DESP,090,08,"10,4","6,7","8,5",,,"1021,8",,,,,,01,"0,5",280,10,"2,0",MAREJADA,078,,,"4,6",,,
,15,09,10,DESP,090,07,"9,6","6,4","8,0",,,"1020,0",,,,,,00,"0,0",280,10,"2,0",MAREJADA,081,,,,,,
,15,12,10,DESP,030,04,"9,8","6,7","8,2",,"9,5","1020,2",,,,,,00,"0,0",240,12,"3,0",GRUESA,081,,,,"18,8",002,
,15,15,10,DESP,190,10,"14,5","9,7","11,8",,,"1019,3",,,,,,01,"0,5",250,12,"2,5",MAREJADA,073,,,,,,
,15,18,10,DESP,180,16,"14,1","8,9","11,6",,,"1019,7",,,,,,02,"0,5",240,12,"2,5",MAREJADA,066,,,,,,
,15,21,10,DESP,180,11,"15,0","9,2","11,6",,,"1018,0",,,,,,02,"0,5",240,12,"2,5",MAREJADA,068,,,,,,
,15,24,10,PARC,000,00,"13,0","7,3","10,4",,"16,4","1017,9",,,,,AC,00,"0,0",240,12,"2,0",MAREJADA,068,,,,,,11
,16,03,10,DESP,000,00,"11,8","8,6","10,1",,,"1017,3",,,,,,00,"0,0",240,12,"2,0",MAREJADA,081,,,,,,
,16,06,10,DESP,000,00,"10,0","9,6","9,8",,,"1017,5",,,,,,00,"0,0",240,12,"2,0",MAREJADA,097,,,,,,
,16,09,10,PARC,000,00,"10,6","9,1","9,8",,,"1016,0",,,,,AC,00,"0,0",240,12,"2,0",MAREJADA,090,,,,,,
,16,12,10,NUB,000,00,"11,5","8,1","9,7",,"10,0","1017,0",,,,SC,,00,"0,0",240,10,"1,5",MAREJADA,080,,,,"0,0",004,
,16,15,10,CUB,000,00,"13,6","9,6","11,4",,,"1018,0",,,,SC,,00,"0,0",240,10,"1,5",MAREJADA,077,,,,,,
,16,18,10,CUB,180,06,"14,4","10,9","12,4",,,"1018,0",,,,SC,,00,"0,0",240,11,"1,0",RIZADA,080,,,,,,
,16,21,10,CUB,180,14,"14,8","9,8","12,0",,,"1017,5",,,,SC,,00,"0,0",240,10,"1,0",RIZADA,072,,,,,,
,16,24,10,DESP,180,07,"13,4","8,6","10,8",,"16,5","1018,0",,,,,,00,"0,0",240,10,"1,0",RIZADA,073,,,,,,01
,17,03,10,DESP,000,00,"11,3","8,1","9,6",,,"1020,0",,,,,,00,"0,0",240,10,"1,0",RIZADA,091,,,,,,
,17,06,10,DESP,000,00,"10,2","8,5","9,3",,,"1018,0",,,,,,00,"0,0",240,11,"1,0",RIZADA,089,,,,,,
,17,09,10,DESP,000,00,"10,2","8,3","9,2",,,"1017,7",,,,,,00,"0,0",240,12,"1,0",RIZADA,088,,,,,,
,17,12,10,PARC,000,00,"11,4","9,2","10,2",,"9,5","1018,0",,,,,AC,00,"0,0",240,11,"1,0",RIZADA,086,,,,"0,0",003,
,17,15,10,DESP,000,00,"15,6","11,6","13,3",,,"1018,0",,,,,,00,"0,0",240,11,"0,5",MAREJADILLA,077,,,,,,
,17,18,10,PARC,180,14,"18,7","11,4","14,4",,,"1018,2",,,,,AC,02,"0,5",240,11,"1,0",RIZADA,063,,,,,,
,17,21,10,PARC,180,10,"19,7","10,8","14,5",,,"1015,0",,,,,AC,02,"0,5",240,11,"1,0",RIZADA,056,,,,,,
,17,24,10,PARC,300,07,"17,1","10,7","13,4",,"20,2","1015,2",,,,,AC,02,"0,5",240,11,"1,0",RIZADA,066,,,,,,11
,18,03,10,DESP,000,00,"14,7","10,3","12,2",,,"1014,6",,,,,,00,"0,0",240,11,"1,0",RIZADA,075,,,,,,
,18,06,10,PARC,000,00,"13,1","11,3","12,1",,,"1013,0",,,,,AC,00,"0,0",240,12,"1,0",RIZADA,089,,,,,,
,18,09,10,NUB,000,00,"12,5","11,5","11,7",,,"1011,5",,,,SC,,00,"0,0",240,12,"1,0",RIZADA,097,,,,,,
,18,12,10,NUB,220,06,"13,0","11,1","11,9",,"12,1","1012,8",,,,SC,,02,"0,5",240,11,"1,0",RIZADA,088,,,,"0,0",004,
,18,15,10,CUB,180,09,"15,4","12,3","13,6",,,"1015,0",,ST,600,,,02,"0,5",250,11,"1,0",RIZADA,082,,,,,,
,18,18,10,NUB,190,07,"17,4","13,4","15,0",,,"1014,2",,,,SC,,00,"0,0",250,11,"1,0",RIZADA,078,,,,,,
,18,21,10,PARC,180,07,"17,8","13,7","15,3",,,"1012,1",,ST,300,SC,,00,"0,0",250,10,"1,0",RIZADA,077,,,,,,
,18,24,10,NUB,070,06,"14,0","13,7","13,8",,"19,6","1013,5",,ST,300,SC,,00,"0,0",250,10,"1,0",RIZADA,098,,,,,,09
,19,03,10,CUB,000,00,"14,0","12,3","13,0",,,"1014,8",,ST,300,,,00,"0,0",250,12,"1,5",MAREJADA,089,,,,,,
,19,06,4,CUB,330,06,"13,4","12,4","12,8",,,"1015,5",LLUVIA,ST,240,SC,,00,"0,0",250,12,"2,0",MAREJADA,094,,,,,,
,19,09,10,NUB,070,06,"13,8","12,1","12,8",,,"1014,2",,ST,300,,,00,"0,0",250,10,"1,5",MAREJADA,089,,,,,,
,19,12,10,CUB,280,10,"14,7","12,8","13,6",,"13,2","1015,2",,ST,240,,,00,"0,0",250,10,"1,0",RIZADA,089,,,,"0,0",002,
,19,15,10,CUB,280,24,"15,2","12,5","13,6",,,"1019,0",,ST,240,,,02,"0,5",250,10,"1,5",MAREJADA,083,,,,,,
,19,18,10,CUB,270,13,"14,4","12,7","13,4",,,"1021,5",,ST,240,,,02,"0,5",250,10,"1,5",MAREJADA,089,,,"0,8",,,
,19,21,4,PARC,300,05,"16,6","13,3","14,6",,,"1021,9",,ST,510,,,02,"0,5",260,12,"1,5",MAREJADA,081,,,,,,
,19,24,10,DESP,350,04,"14,0","12,3","13,0",,"16,6","1023,0",,,,,,02,"0,5",260,11,"1,5",MAREJADA,089,,,,,,04
,20,03,10,DESP,000,00,"13,0","12,3","12,6",,,"1022,0",,,,,,02,"0,5",260,10,"1,0",RIZADA,095,,,,,,
,20,06,10,DESP,070,06,"11,6","9,4","10,4",,,"1019,2",,,,,,00,"0,0",240,12,"1,0",RIZADA,086,,,,,,
,20,09,10,DESP,000,00,"10,8","8,9","9,8",,,"1017,8",,,,,,00,"0,0",240,12,"1,0",RIZADA,088,,,,,,
,20,12,10,NUB,000,00,"11,6","9,4","10,4",,"10,5","1018,0",,,,SC,,00,"0,0",240,11,"1,0",RIZADA,086,,,,"0,8",002,
,20,15,10,NUB,220,10,"14,6","11,8","13,0",,,"1018,0",,,,SC,,02,"0,5",240,13,"1,0",RIZADA,083,,,,,,
,20,18,10,PARC,230,10,"16,5","11,5","13,6",,,"1018,2",,,,SC,,02,"0,5",240,12,"1,0",RIZADA,072,,,,,,
,20,21,10,DESP,220,11,"15,5","10,8","12,8",,,"1018,0",,,,,,02,"0,5",240,12,"1,0",RIZADA,073,230,22,,,,
,20,24,10,DESP,230,06,"13,7","10,1","11,7",,"16,7","1018,2",,,,,,00,"0,0",240,11,"1,0",RIZADA,079,,,,,,09
,21,03,10,DESP,000,00,"12,7","9,0","10,7",,,"1018,0",,,,,,00,"0,0",240,11,"1,0",RIZADA,078,,,,,,
,21,06,10,DESP,000,00,"11,4","7,2","9,2",,,"1018,0",,,,,,00,"0,0",240,11,"1,0",RIZADA,075,,,,,,
,21,09,10,DESP,000,00,"10,5","8,0","9,2",,,"1017,0",,,,,,00,"0,0",240,10,"1,0",RIZADA,085,,,,,,
,21,12,10,DESP,000,00,"12,3","7,8","9,9",,"10,2","1017,9",,,,,,00,"0,0",240,12,"1,0",RIZADA,079,,,,"0,0",003,
,21,15,10,DESP,180,15,"16,1","8,9","12,1",,,"1018,5",,,,,,02,"0,5",240,12,"1,0",RIZADA,062,,,,,,
,21,18,10,DESP,180,12,"16,7","10,4","13,1",,,"1018,9",,,,,,02,"0,5",240,12,"1,0",RIZADA,066,180,22,,,,
,21,21,10,DESP,180,18,"16,8","8,0","12,0",,,"1018,0",,,,,,02,"0,5",240,12,"1,0",RIZADA,056,,,,,,
,21,24,10,DESP,180,07,"14,3","8,0","10,9",,"17,5","1018,0",,,,,,02,"0,5",240,12,"1,0",RIZADA,066,,,,,,12
,22,03,10,DESP,000,00,"12,5","8,0","10,1",,,"1018,5",,,,,,00,"0,0",240,12,"1,0",RIZADA,074,,,,,,
,22,06,10,DESP,000,00,"11,8","8,0","9,8",,,"1017,3",,,,,,00,"0,0",240,11,"1,0",RIZADA,078,,,,,,
,22,09,10,DESP,000,00,"11,5","6,9","9,0",,,"1015,7",,,,,,00,"0,0",240,11,"1,5",MAREJADA,073,,,,,,
,22,12,10,DESP,000,00,"12,4","8,3","10,2",,"11,2","1016,0",,,,,,00,"0,0",240,12,"1,0",RIZADA,076,,,,"0,0",004,
,22,15,10,DESP,240,04,"16,0","11,2","13,2",,,"1016,5",,,,,,00,"0,0",240,13,"1,0",RIZADA,073,,,,,,
,22,18,10,DESP,180,16,"16,8","11,3","13,6",,,"1016,2",,,,,,02,"0,5",230,12,"1,0",RIZADA,070,,,,,,
,22,21,10,DESP,180,15,"17,2","11,6","13,9",,,"1015,4",,,,,,02,"0,5",230,12,"1,0",RIZADA,070,,,,,,
,22,24,10,DESP,000,00,"15,6","12,6","13,8",,"18,0","1017,0",,,,,,00,"0,0",230,12,"1,0",RIZADA,082,,,,,,12
,23,03,10,DESP,000,00,"13,6","11,9","11,9",,,"1016,5",,,,,,00,"0,0",230,10,"1,5",MAREJADA,089,,,,,,
