,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01,24,10,DESP,180,10,"15,0","12,6","13,6",,"19,4","1013,2",,,,,,02,"0,5",240,10,"1,5",MAREJADA,085,,,,,,05
,02,03,10,DESP,170,08,"13,7","11,6","12,6",,,"1014,5",,,,,,02,"0,5",240,10,"1,5",MAREJADA,087,,,,,,
,02,06,10,NUB,170,06,"13,9","11,6","12,6",,,"1014,8",,ST,600,,,00,"0,0",240,10,"1,5",MAREJADA,086,,,,,,
*,02,09,10,CUB,160,08,"13,7","11,1","12,2",,,"1015,3",,ST,450,,,00,"0,0",240,11,"1,5",MAREJADA,084,,,,,,
,02,12,10,CUB,130,07,"14,1","11,1","12,4",,"13,5","1016,5",,ST,450,,,02,"0,5",240,10,"1,0",MAREJADILLA,082,,,,"0,0",005,
,02,15,10,CUB,260,04,"16,5","13,0","14,4",,,"1018,0",,ST,450,,,02,"0,5",240,10,"1,0",MAREJADILLA,080,,,,,,
,02,18,20,PARC,200,09,"18,4","12,4","14,8",,,"1018,0",,,,AC,,02,"0,5",240,10,"1,0",MAREJADILLA,068,,,,,,
,02,21,20,DESP,200,14,"17,9","12,7","14,8",,,"1018,0",,,,,,02,"0,5",240,10,"1,0",MAREJADILLA,072,,,,,,
,02,24,20,PARC,180,14,"15,9","11,8","13,5",,"18,9","1018,2",,,,,CI,02,"0,5",240,10,"1,0",MAREJADILLA,077,,,,,,04
,03,03,10,PARC,000,00,"14,6","10,9","12,5",,,"1018,2",,,,AC,,00,"0,0",240,10,"1,0",MAREJADILLA,079,,,,,,
,03,06,10,NUB,000,00,"14,2","11,0","12,4",,,"1016,2",,,,,CS,00,"0,0",240,10,"1,0",MAREJADILLA,081,,,,,,
,03,09,10,NUB,000,00,"14,1","11,3","12,5",,,"1015,8",,SC,600,,,00,"0,0",240,10,"1,0",MAREJADILLA,083,,,,,,
,03,12,10,NUB,000,00,"15,1","11,5","13,0",,"13,9","1016,8",,SC,580,,,00,"0,0",240,10,"1,0",MAREJADILLA,079,,,,"0,0",003,
,03,15,10,NUB,180,08,"18,3","13,2","15,2",,,"1016,8",,,,AC,,02,"0,5",240,12,"1,0",MAREJADILLA,072,,,,,,
,03,18,10,PARC,180,15,"20,1","13,0","15,8",,,"1015,0",,,,,CI,02,"0,5",240,12,"1,0",MAREJADILLA,069,,,,,,
,03,21,10,DESP,180,24,"18,8","12,6","15,1",,,"1014,5",,,,,,02,"1,0",240,12,"1,0",MAREJADILLA,068,180,34,,,,
,03,24,10,DESP,180,09,"18,0","11,9","14,4",,"20,5","1015,5",,,,,,02,"0,5",240,12,"1,0",MAREJADILLA,068,,,,,,09
,04,03,10,DESP,000,00,"16,2","12,5","14,0",,,"1016,0",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,079,,,,,,
,04,06,10,DESP,000,00,"15,2","12,5","13,6",,,"1015,0",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,083,,,,,,
,04,09,10,DESP,000,00,"13,0","12,0","12,4",,,"1015,0",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,093,,,,,,
,04,12,10,NUB,000,00,"14,0","12,8","13,3",,"12,7","1016,0",,,,,CS,00,"0,0",240,12,"1,0",MAREJADILLA,093,,,,"0,0",003,
,04,15,4,NUB,000,00,"17,9","14,7","15,9",,,"1015,5",,,,AC,,00,"0,0",240,12,"1,0",MAREJADILLA,081,,,,,,
,04,18,10,NUB,190,12,"19,8","13,4","15,9",,,"1015,2",,,,,CS,02,"0,5",240,11,"1,5",MAREJADA,067,190,23,,,,
,04,21,10,NUB,180,16,"19,6","13,7","16,0",,,"1014,5",,,,AC,CS,02,"0,5",240,11,"1,5",MAREJADA,069,,,,,,
,04,24,10,NUB,000,00,"17,7","13,6","15,2",,"21,4","1015,5",,,,,CS,00,"0,0",240,10,"1,0",MAREJADILLA,077,,,,,,09
,05,03,10,PARC,000,00,"15,7","13,7","14,5",,,"1016,5",,,,,CI,00,"0,0",240,10,"1,0",MAREJADILLA,088,,,,,,
,05,06,10,DESP,000,00,"14,1","13,1","13,5",,,"1015,0",,,,,,00,"0,0",240,10,"1,0",MAREJADILLA,094,,,,,,
,05,09,4,CUB,000,00,"13,8","13,1","13,4",,,"1015,0",NEBLINA,ST,240,,,00,"0,0",240,10,"1,0",MAREJADILLA,096,,,,,,
,05,12,4,CUB,000,00,"14,5","13,3","13,8",,"13,6","1016,5",NEBLINA,ST,300,,,00,"0,0",240,10,"1,0",RIZADA,093,,,,"0,0",004,
,05,15,10,DESP,190,07,"18,6","14,4","16,0",,,"1016,0",,,,,,02,"0,5",240,11,"1,5",MAREJADA,076,,,,,,
,05,18,10,DESP,190,18,"17,2","14,9","15,8",,,"1016,0",,,,,,02,"0,5",240,12,"1,5",MAREJADA,086,,,,,,
,05,21,4,PARC,190,16,"16,6","14,8","15,5",,,"1016,2",NEBLINA,ST,600,,,02,"0,5",240,12,"1,5",MAREJADA,089,,,,,,
,05,24,4,NUB,180,14,"15,6","14,3","14,8",,"18,6","1017,0",NEBLINA,ST,600,,,02,"0,5",240,12,"1,5",MAREJADA,091,,,,,,09
,06,03,10,DESP,150,07,"15,0","13,3","14,0",,,"1018,5",,,,,,02,"0,5",240,12,"1,0",RIZADA,089,,,,,,
,06,06,10,DESP,120,04,"14,2","12,7","13,3",,,"1017,0",,,,,,02,"0,5",240,12,"1,0",RIZADA,091,,,,,,
,06,09,4,CUB,120,05,"14,1","12,0","12,9",,,"1017,8",NEBLINA,SC,450,,,02,"0,5",240,12,"1,0",RIZADA,087,,,,,,
,06,12,10,CUB,190,06,"15,0","13,0","13,8",,"13,5","1018,8",,SC,600,,,02,"0,5",240,11,"1,0",RIZADA,087,,,,"0,0",003,
,06,15,10,DESP,180,12,"17,8","13,7","15,3",,,"1018,0",,,,,,02,"0,5",240,12,"1,0",RIZADA,076,,,,,,
,06,18,10,DESP,190,17,"18,6","14,2","15,9",,,"1015,5",,,,,,03,"1,0",240,10,"1,0",RIZADA,075,180,27,,,,
,06,21,10,DESP,170,24,"17,9","14,5","15,8",,,"1013,2",,,,,,03,"1,0",240,10,"1,0",RIZADA,081,,,,,,
,06,24,10,DESP,170,07,"17,4","13,1","14,8",,"19,4","1014,0",,,,,,02,"1,0",240,11,"1,0",RIZADA,075,,,,,,08
,07,03,10,DESP,170,05,"15,4","13,4","14,2",,,"1014,0",,,,,,02,"0,5",240,11,"1,0",RIZADA,088,,,,,,
,07,06,10,DESP,000,00,"14,2","13,2","13,6",,,"1012,6",,,,,,00,"0,0",240,11,"1,0",RIZADA,094,,,,,,
,07,09,10,DESP,000,00,"13,2","12,5","12,8",,,"1012,3",,,,,,00,"0,0",240,11,"1,0",RIZADA,095,,,,,,
,07,12,10,DESP,000,00,"14,6","13,4","13,9",,"12,6","1013,2",,,,,,02,"0,5",240,10,"1,0",RIZADA,092,,,,"0,0",002,
,07,15,10,PARC,180,07,"17,2","13,9","15,2",,,"1013,6",,,,,CI,03,"1,0",240,11,"1,0",RIZADA,087,180,17,,,,
,07,18,10,PARC,190,13,"20,2","14,9","16,9",,,"1012,0",,,,,CI,03,"1,0",240,11,"1,5",MAREJADA,072,190,23,,,,
,07,21,10,PARC,180,19,"20,8","13,5","16,3",,,"1011,5",,,,,CI,03,"1,0",240,11,"1,5",MAREJADA,063,,,,,,
,07,24,10,DESP,180,10,"16,5","11,5","13,6",,"21,7","1012,5",,,,,,02,"0,5",240,11,"2,0",MAREJADA,073,,,,,,11
,08,03,10,DESP,170,05,"14,2","11,8","12,8",,,"1013,8",,,,,,02,"0,5",240,11,"1,5",MAREJADA,085,,,,,,
,08,06,10,DESP,180,06,"13,5","11,8","12,5",,,"1013,2",,,,,,02,"0,5",240,11,"1,5",MAREJADA,089,,,,,,
,08,09,10,DESP,000,00,"13,0","11,2","12,0",,,"1013,2",,,,,,00,"0,0",240,11,"1,5",MAREJADA,089,,,,,,
,08,12,10,PARC,350,05,"14,3","12,3","13,1",,"12,6","1014,7",,ST,600,,,02,"0,5",24,11,"1,5",MAREJADA,089,,,,"0,0",004,
,08,15,10,DESP,210,07,"16,6","13,8","14,8",,,"1015,1",,,,,,02,"0,5",240,10,"1,5",MAREJADA,083,,,,,,
,08,18,10,DESP,210,10,"17,6","14,3","15,6",,,"1015,2",,,,,,02,"0,5",240,11,"1,5",MAREJADA,081,,,,,,
,08,21,10,DESP,190,18,"19,0","13,8","15,8",,,"1014,2",,,,,,02,"0,5",240,11,"1,5",MAREJADA,072,,,,,,
,08,24,10,DESP,000,00,"17,0","14,4","15,4",,"19,5","1015,0",,,,,,00,"0,0",240,11,"1,5",MAREJADA,085,,,,,,12
,09,03,10,DESP,090,04,"14,8","12,1","13,2",,,"1016,0",,,,,,02,"0,5",240,12,"1,5",MAREJADA,084,,,,,,
,09,06,10,DESP,000,00,"13,6","12,6","13,0",,,"1015,2",,,,,,00,"0,0",240,12,"1,5",MAREJADA,094,,,,,,
,09,09,10,DESP,070,06,"13,6","12,0","12,7",,,"1015,2",,,,,,02,"0,5",240,12,"1,5",MAREJADA,090,,,,,,
,09,12,10,CUB,030,06,"14,7","13,2","13,8",,"12,9","1017,2",,ST,300,,,02,"0,5",240,11,"1,5",MAREJADA,091,,,,"0,0",005,
,09,15,10,CUB,360,05,"16,2","14,2","15,0",,,"1018,2",,SC,450,,,02,"0,5",250,12,"1,5",MAREJADA,088,,,,,,
,09,18,10,CUB,250,06,"19,0","16,0","17,1",,,"1018,2",,SC,510,,,02,"0,5",250,12,"1,5",MAREJADA,083,,,,,,
,09,21,10,DESP,190,07,"18,6","16,1","17,0",,,"1018,0",,,,,,02,"0,5",250,12,"1,5",MAREJADA,085,,,,,,
,09,24,10,DESP,000,00,"16,7","14,6","15,4",,"20,5","1017,8",,,,,,00,"0,0",240,12,"2,0",MAREJADA,087,,,,,,13
,10,03,10,DESP,000,00,"14,8","13,8","14,2",,,"1017,8",,,,,,00,"0,0",240,12,"1,5",MAREJADA,094,,,,,,
,10,06,10,DESP,000,00,"14,2","12,1","13,0",,,"1017,8",,,,,,00,"0,0",240,12,"1,5",MAREJADA,087,,,,,,
,10,09,10,DESP,000,00,"13,0","12,0","12,4",,,"1015,5",,,,,,00,"0,0",240,12,"2,0",MAREJADA,093,,,,,,
,10,12,10,CUB,040,10,"14,9","13,4","14,0",,"13,0","1016,6",,ST,300,,,02,"0,5",240,12,"2,0",MAREJADA,091,,,,"0,0",003,
,10,15,10,CUB,000,00,"17,0","14,9","15,7",,,"1017,5",,ST,390,,,00,"0,0",240,12,"2,0",MAREJADA,088,,,,,,
,10,18,10,CUB,210,04,"18,4","15,9","16,8",,,"1017,0",,ST,450,,,02,"0,5",240,12,"2,0",MAREJADA,085,,,,,,
,10,21,10,DESP,220,09,"18,0","15,3","16,3",,,"1016,0",,,,,,02,"0,5",250,12,"1,5",MAREJADA,084,,,,,,
,10,24,10,DESP,190,06,"15,5","14,2","14,7",,"19,4","1016,0",,,,,,02,"0,5",240,12,"1,5",MAREJADA,092,,,,,,
,11,03,10,DESP,050,02,"14,9","13,9","14,3",,,"1015,8",,,,,,02,"0,5",240,12,"1,0",RIZADA,094,,,,,,
,11,06,10,CUB,000,00,"14,5","14,0","14,2",,,"1015,0",,ST,450,,,00,"0,0",250,10,"1,5",MAREJADA,096,,,,,,
,11,09,10,CUB,000,00,"14,2","13,4","13,7",,,"1013,8",,SC,600,,,00,"0,0",240,11,"1,5",MAREJADA,095,,,,,,
,11,12,10,CUB,000,00,"14,5","13,3","13,8",,"13,8","1013,5",,ST,600,,,00,"0,0",240,12,"1,5",MAREJADA,093,,,,"0,0",002,
,11,15,10,CUB,000,00,"16,3","14,2","15,0",,,"1014,9",,ST,600,,,00,"0,0",240,12,"1,5",MAREJADA,087,,,,,,
,11,18,10,CUB,350,04,"17,3","15,0","15,9",,,"1015,0",,ST,450,,,00,"0,0",240,12,"1,5",MAREJADA,087,,,,,,
,11,21,10,CUB,020,07,"17,4","15,6","16,3",,,"1014,0",,SC,560,,,00,"0,0",240,12,"1,5",MAREJADA,090,,,,,,
,11,24,10,CUB,190,05,"16,3","15,2","15,6",,"18,8","1013,5",,SC,560,,,00,"0,0",240,12,"1,5",MAREJADA,093,,,,,,02
,12,03,10,PARC,180,06,"15,4","13,9","14,5",,,"1013,3",,SC,560,,,02,"0,5",240,12,"1,5",MAREJADA,091,,,,,,
,12,06,10,CUB,180,04,"15,5","14,2","14,7",,,"1011,3",,ST,450,,,00,"0,0",240,12,"1,5",MAREJADA,092,,,,,,
,12,09,10,PARC,160,10,"14,2","12,5","13,2",,,"1011,3",,,,AC,,02,"0,5",240,11,"1,5",MAREJADA,090,,,,,,
,12,12,10,CUB,170,06,"15,0","13,0","13,8",,"14,1","1013,0",,SC,600,,,02,"0,5",240,11,"1,5",MAREJADA,088,,,,"0,0",000,
,12,15,10,PARC,190,10,"17,2","14,4","15,5",,,"1013,9",,,,AC,,02,"0,5",240,11,"1,5",MAREJADA,084,,,,,,
,12,18,10,DESP,190,12,"18,0","14,4","15,8",,,"1014,5",,,,,,02,"0,5",240,10,"1,0",RIZADA,080,,,,,,
,12,21,10,DESP,190,16,"17,0","13,4","14,8",,,"1015,1",,,,,,02,"1,0",240,10,"1,5",MAREJADA,079,,,,,,
,12,24,10,DESP,210,10,"15,2","12,8","13,8",,"19,0","1015,1",,,,,,02,"0,5",240,10,"1,0",RIZADA,086,,,,,,"2,0,"
,13,03,10,NUB,000,00,"14,3","13,1","13,6",,,"1015,5",,SC,450,,,00,"0,0",240,11,"1,0",RIZADA,093,,,,,,
,13,06,10,CUB,170,06,"14,7","13,2","13,8",,,"1014,9",,ST,450,,,00,"0,0",240,11,"1,0",RIZADA,091,,,,,,
,13,09,10,CUB,000,00,"14,0","12,1","12,9",,,"1015,0",,ST,450,,,00,"0,0",240,11,"1,0",RIZADA,088,,,,,,
,13,12,10,CUB,000,00,"14,0","11,6","12,6",,"13,7","1016,3",,SC,360,,,00,"0,0",240,10,"1,0",RIZADA,085,,,,"0,0",003,
,13,15,10,CUB,300,04,"16,4","14,1","15,0",,,"1017,0",,SC,450,,,02,"0,5",240,10,"1,0",RIZADA,086,,,,,,
,13,18,10,CUB,190,03,"17,4","14,5","15,6",,,"1017,5",,SC,450,,,02,"0,5",240,10,"1,0",RIZADA,083,,,,,,
,13,21,10,CUB,200,11,"16,4","13,8","14,8",,,"1017,0",,SC,750,,,01,"0,5",250,11,"1,0",RIZADA,084,,,,,,
,13,24,10,NUB,190,09,"16,0","12,6","14,0",,"18,0","1017,0",,SC,750,,,01,"0,5",240,10,"1,0",RIZADA,080,,,,,,02
,14,03,10,CUB,000,00,"16,2","13,9","14,8",,,"1017,0",,SC,750,,,00,"0,0",240,10,"1,0",RIZADA,086,,,,,,
,14,06,10,PARC,000,00,"14,4","12,5","13,3",,,"1015,9",,,,SC,,00,"0,0",260,11,"1,5",MAREJADA,089,,,,,,
,14,09,10,DESP,000,00,"13,2","11,3","12,1",,,"1015,0",,,,,,00,"0,0",270,12,"1,5",MAREJADA,088,,,,,,
,14,12,10,DESP,000,00,"15,6","12,9","14,0",,"13,0","1015,2",,,,,,00,"0,0",260,10,"1,0",RIZADA,084,,,,"0,0",004,
,14,15,10,DESP,180,15,"18,8","13,6","15,6",,,"1015,0",,,,,,02,"0,5",270,11,"1,5",MAREJADA,072,,,,,,
,14,18,10,DESP,170,22,"19,6","14,8","16,6",,,"1015,0",,,,,,02,"1,0",270,11,"2,0",MAREJADA,074,,,,,,
,14,21,10,DESP,160,16,"19,8","15,4","17,0",,,"1014,0",,,,,,02,"1,0",270,11,"2,0",MAREJADA,076,,,,,,
,14,24,10,DESP,170,10,"18,9","14,5","16,2",,"20,6","1014,0",,,,,,02,"0,5",270,11,"2,0",MAREJADA,076,,,,,,13
,15,03,10,DESP,160,04,"16,4","13,8","14,8",,,"1015,0",,,,,,02,"0,5",270,11,"2,0",MAREJADA,084,,,,,,
,15,06,10,DESP,000,00,"14,4","12,9","13,5",,,"1014,0",,,,,,00,"0,0",270,10,"2,0",MAREJADA,090,,,,,,
,15,09,10,DESP,000,00,"13,4","12,0","12,6",,,"1013,0",,,,,,00,"0,0",260,08,"2,0",MAREJADA,091,,,,,,
,15,12,10,DESP,000,00,"14,9","13,2","13,9",,"12,8","1014,0",,,,,CS,00,"0,0",270,11,"2,0",MAREJADA,090,,,,"0,0",005,
,15,15,10,PARC,240,08,"17,7","14,5","15,7",,,"1013,3",,,,,CI,02,"0,5",270,11,"2,0",MAREJADA,081,,,,,,
,15,18,10,NUB,180,06,"20,3","14,4","16,6",,,"1012,0",,,,,CI,03,"1,0",270,11,"2,0",MAREJADA,069,180,16,,,,
,15,21,10,NUB,180,21,"19,1","13,4","15,6",,,"1013,0",,,,,CS,02,"1,0",260,11,"2,0",MAREJADA,069,,,,,,
,15,24,10,PARC,190,06,"16,3","13,5","14,6",,"21,4","1014,5",,,,,CI,02,"0,5",260,11,"2,0",MAREJADA,083,,,,,,11
,16,03,10,PARC,030,05,"15,6","13,8","14,5",,,"1014,3",,,,AS,,02,"0,5",260,10,"2,0",MAREJADA,089,,,,,,
,16,06,10,DESP,080,06,"14,3","11,9","12,9",,,"1014,2",,,,,,01,"0,5",260,10,"2,0",MAREJADA,086,,,,,,
,16,09,10,CUB,000,00,"14,7","12,5","13,4",,,"1014,0",,ST,450,,,00,"0,0",260,10,"2,0",MAREJADA,087,,,,,,
,16,12,10,NUB,000,00,"16,0","13,8","14,7",,"14,1","1015,2",,SC,450,,,00,"0,0",260,10,"2,0",MAREJADA,087,,,,"0,0",001,
,16,15,10,NUB,220,06,"18,3","13,9","15,6",,,"1016,0",,SC,600,,,01,"0,5",250,11,"1,5",MAREJADA,076,,,,,,
,16,18,10,PARC,210,08,"19,2","14,2","16,1",,,"1016,2",,,,,CI,01,"0,5",26,10,"1,5",MAREJADA,073,,,,,,
,16,21,10,PARC,190,09,"18,6","14,4","15,6",,,"1016,4",,,,AC,,01,"0,5",260,11,"1,5",MAREJADA,073,,,,,,
,16,24,10,PARC,190,14,"15,6","13,2","13,6",,"19,6","1015,2",,,,AC,,01,"0,5",250,10,"1,0",RIZADA,080,,,,,,11
,17,03,10,PARC,000,00,"14,0","12,3","13,0",,,"1015,3",,,,AC,,00,"0,0",260,12,"1,0",RIZADA,089,,,,,,
,17,06,10,DESP,000,00,"13,2","12,5","12,8",,,"1015,0",,,,,,00,"0,0",260,12,"1,0",RIZADA,095,,,,,,
,17,09,10,DESP,000,00,"13,0","11,8","12,4",,,"1014,5",,,,,,00,"0,0",260,12,"1,0",RIZADA,091,,,,,,
,17,12,10,CUB,000,00,"14,3","11,7","12,8",,"13,0","1015,8",,SC,450,,,00,"0,0",260,11,"1,5",MAREJADA,084,,,,"0,0",002,
,17,15,10,PARC,240,04,"17,6","13,3","15,0",,,"1016,2",,SC,540,,,00,"0,0",260,09,"1,5",MAREJADA,075,,,,,,
,17,18,10,DESP,240,20,"18,8","12,3","14,9",,,"1015,5",,,,,,03,"1,0",260,09,"1,5",MAREJADA,065,240,32,,,,
,17,21,10,DESP,200,23,"19,0","11,7","14,7",,,"1015,0",,,,,,03,"1,0",260,10,"1,5",MAREJADA,062,,,,,,
,17,24,10,DESP,170,09,"16,2","10,8","13,1",,"20,4","1015,2",,,,,,02,"0,5",260,11,"1,5",MAREJADA,070,,,,,,09
,18,03,10,DESP,180,05,"15,0","8,2","11,3",,,"1015,2",,,,,,01,"0,5",260,11,"1,5",MAREJADA,063,,,,,,
,18,06,10,DESP,000,00,"13,3","10,8","11,9",,,"1013,5",,,,,,00,"0,0",260,11,"1,5",MAREJADA,085,,,,,,
,18,09,10,DESP,000,00,"12,6","10,3","11,3",,,"1012,5",,,,,,00,"0,0",260,11,"1,5",MAREJADA,086,,,,,,
,18,12,10,DESP,000,00,"15,6","12,6","13,8",,"12,4","1013,0",,,,,,00,"0,0",260,10,"1,5",MAREJADA,082,,,,"0,0",003,
,18,15,10,DESP,180,17,"18,7","12,0","14,7",,,"1012,0",,,,,,02,"0,5",260,10,"1,5",MAREJADA,065,,,,,,
,18,18,10,DESP,180,20,"20,1","12,3","15,4",,,"1011,0",,,,,,02,"1,0",260,10,"1,5",MAREJADA,061,180,31,,,,
,18,21,20,DESP,190,15,"21,0","11,6","15,4",,,"1010,2",,,,,,03,"1,0",260,10,"1,5",MAREJADA,055,190,25,,,,
,18,24,20,DESP,150,02,"20,5","10,8","14,8",,"21,7","1011,0",,,,,,02,"0,5",260,10,"1,5",MAREJADA,054,,,,,,13
,19,03,10,DESP,150,08,"15,5","11,5","13,2",,,"1011,0",,,,,,02,"0,5",260,10,"1,5",MAREJADA,077,,,,,,
,19,06,10,DESP,000,00,"14,1","12,7","13,3",,,"1011,3",,,,,,00,"0,0",260,10,"1,5",MAREJADA,092,,,,,,
,19,09,10,DESP,000,00,"12,8","11,7","12,2",,,"1011,8",,,,,,00,"0,0",250,11,"1,5",MAREJADA,093,,,,,,
,19,12,10,CUB,020,05,"14,4","12,2","13,1",,"12,8","1014,0",,SC,450,,,00,"0,0",250,11,"1,5",MAREJADA,087,,,,"0,0",007,
,19,15,10,CUB,000,00,"15,6","12,9","14,0",,,"1015,0",,SC,450,,,00,"0,0",240,12,"1,5",MAREJADA,084,,,,,,
,19,18,10,PARC,190,09,"17,6","13,7","15,2",,,"1016,0",,SC,600,,,02,"0,5",240,12,"1,5",MAREJADA,077,,,,,,
,19,21,10,DESP,190,10,"18,0","14,4","15,8",,,"1015,2",,,,,,02,"0,5",240,12,"1,5",MAREJADA,080,,,,,,
,19,24,10,DESP,180,10,"16,0","13,7","14,6",,"19,0","1014,5",,,,,,02,"0,5",240,12,"1,5",MAREJADA,086,,,,,,08
,20,03,10,DESP,160,11,"15,6","13,3","14,2",,,"1015,5",,,,,,02,"0,5",240,12,"1,0",RIZADA,086,,,,,,
,20,06,10,DESP,000,00,"13,3","11,2","12,1",,,"1015,2",,,,,,00,"0,0",240,12,"1,0",RIZADA,087,,,,,,
,20,09,10,NUB,000,00,"13,7","12,0","12,7",,,"1015,0",,SC,600,,,00,"0,0",240,12,"1,0",RIZADA,089,,,,,,
,20,12,10,NUB,190,05,"14,6","11,1","12,6",,"13,0","1016,8",,SC,600,,,02,"0,5",240,12,"1,5",MAREJADA,079,,,,"0,0",003,
,20,15,10,NUB,200,04,"16,4","11,8","13,7",,,"1018,0",,SC,660,,,02,"0,5",240,12,"1,5",MAREJADA,074,,,,,,
,20,18,10,DESP,220,08,"19,0","13,1","15,4",,,"1018,0",,,,,,02,"0,5",240,12,"1,5",MAREJADA,069,,,,,,
,20,21,10,DESP,200,14,"18,2","13,2","15,2",,,"1016,5",,,,,,02,"0,5",240,12,"1,5",MAREJADA,073,,,,,,
,20,24,10,DESP,200,08,"16,1","11,3","13,3",,"19,6","1016,0",,,,,,02,"0,5",240,12,"1,0",RIZADA,073,,,,,,08
,21,03,10,DESP,000,00,"14,5","11,6","12,8",,,"1016,5",,,,,,00,"0,0",240,12,"1,0",RIZADA,083,,,,,,
,21,06,10,CUB,100,04,"14,3","11,7","12,8",,,"1015,6",,SC,900,,,01,"0,5",240,12,"1,5",MAREJADA,084,,,,,,
,21,09,10,NUB,150,04,"14,8","12,1","13,2",,,"1015,5",,SC,600,,,01,"0,5",240,12,"1,5",MAREJADA,084,,,,,,
,21,12,10,PARC,080,04,"16,0","10,2","12,7",,"12,6","1016,0",,SC,660,,,01,"0,5",240,12,"1,5",MAREJADA,068,,,,"0,0",004,
,21,15,10,DESP,190,14,"17,8","11,3","14,0",,,"1015,2",,,,,,02,"0,5",240,12,"1,5",MAREJADA,066,,,,,,
,21,18,10,NUB,180,18,"18,3","12,3","14,7",,,"1014,9",,,,,CS,03,"1,0",240,11,"1,5",MAREJADA,068,180,29,,,,
,21,21,10,NUB,160,19,"18,0","11,7","14,3",,,"1013,5",,,,,CI,03,"1,0",240,11,"1,5",MAREJADA,067,,,,,,
,21,24,10,NUB,180,18,"16,9","12,2","14,1",,"18,9","1014,0",,,,,CI,03,"1,0",240,11,"1,5",MAREJADA,074,,,,,,06
,22,03,10,PARC,000,00,"14,7","12,6","13,5",,,"1015,2",,,,,CS,00,"0,0",240,11,"1,5",MAREJADA,087,,,,,,
,22,06,10,DESP,000,00,"13,9","12,2","12,9",,,"1014,5",,,,,,00,"0,0",240,11,"1,5",MAREJADA,089,,,,,,
,22,09,10,DESP,000,00,"12,5","11,4","11,9",,,"1014,0",,,,,,00,"0,0",240,11,"1,5",MAREJADA,093,,,,,,
,22,12,10,DESP,000,00,"14,5","11,9","13,0",,"12,3","1014,0",,,,,,00,"0,0",240,11,"1,5",MAREJADA,058,,,,"0,0",004,
,22,15,10,DESP,170,16,"18,2","12,5","14,8",,,"1014,2",,,,,,01,"0,5",240,11,"1,5",MAREJADA,070,,,,,,
,22,18,10,DESP,230,18,"19,5","13,6","15,9",,,"1013,5",,,,,,03,"0,5",240,10,"1,5",MAREJADA,068,,,,,,
,22,21,10,DESP,190,22,"19,2","14,0","16,0",,,"1012,3",,,,,,03,"0,5",240,11,"1,5",MAREJADA,071,,,,,,
,22,24,10,DESP,160,06,"17,2","13,6","15,0",,"20,6","1015,0",,,,,,00,"0,0",240,10,"1,5",MAREJADA,079,,,,,,13
,23,03,10,DESP,170,07,"15,8","12,0","13,6",,,"1016,0",,,,,,00,"0,0",250,11,"1,5",MAREJADA,076,,,,,,
,23,06,10,DESP,300,04,"15,2","11,8","13,2",,,"1016,0",,,,,,02,"0,5",240,11,"1,5",MAREJADA,080,,,,,,
