,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02,06,6,5,220,02,"14,0","13,8","13,9",,,"1018,0",CHUBASCOS(25),ST(7),240,AS(2),,00,"0,0",260,10,"3,0",GRUESA,099,,,"0,1",,,
*,02,09,6,8,240,06,"14,9","12,3","13,1",,,"1017,0",NEBLINA(10),,,AS(2),,00,"0,0",260,10,"3,0",GRUESA,085,,,,,,
,02,12,10,6,230,08,"13,6","11,1","12,2",,"13,5","1016,6",,,,AC(3),CI(4),00,"0,0",250,11,"2,5",GRUESA,085,,,,"0,1",001,
,02,15,10,1,240,15,"16,2","12,1","13,8",,,"1016,9",,,,,CI(1),02,"1,0",250,11,"2,5",GRUESA,077,,,,,,
,02,18,10,0,230,15,"17,3","12,1","14,2",,,"1015,9",,,,,,02,"1,0",250,11,"2,5",GRUESA,071,,,,,,
,02,21,10,0,210,16,"17,0","10,4","13,2",,,"1015,2",,,,,,02,"0,5",250,11,"2,0",MAREJADA,065,,,,,,
,02,24,10,0,000,00,"14,8","8,0","11,1",,"18,3","1016,2",,,,,,02,"0,5",250,11,"2,0",MAREJADA,064,,,,,,10
,03,03,10,0,000,00,"12,7","8,6","10,5",,,"1017,3",,,,,,02,"0,5",250,11,"2,0",MAREJADA,076,,,,,,
,03,06,10,0,000,00,"11,8","7,8","9,7",,,"1018,4",,,,,,00,"0,0",250,11,"2,0",MAREJADA,078,,,,,,
,03,09,10,0,000,00,"10,6","6,1","8,3",,,"1018,2",,,,,,00,"0,0",240,12,"1,5",MAREJADA,074,,,,,,
,03,12,10,0,000,00,"10,3","7,0","8,6",,"9,4","1019,0",,,,,,00,"0,0",240,12,"2,0",MAREJADA,080,,,,"0,0",003,
,03,15,10,0,000,00,"15,8","10,5","12,8",,,"1020,0",,,,,,00,"0,0",240,12,"2,0",MAREJADA,071,,,,,,
,03,18,10,0,000,00,"18,0","9,5","13,2",,,"1017,7",,,,,,00,"0,0",240,12,"2,0",MAREJADA,057,,,,,,
,03,21,10,0,000,00,"17,4","9,6","14,0",,,"1016,0",,,,,,00,"0,0",240,12,"2,0",MAREJADA,060,,,,,,
,03,24,10,0,000,00,"14,6","8,8","11,4",,"18,0","1016,0",,,,,,00,"0,0",240,12,"1,0",MAREJADA,068,,,,,,09
,04,03,10,0,000,00,"13,4","10,9","12,0",,,"1017,0",,,,,,00,"0,0",240,12,"1,0",MAREJADA,085,,,,,,
,04,06,10,0,240,03,"11,4","9,2","10,2",,,"1017,1",,,,,,00,"0,0",240,10,"2,0",MAREJADA,086,,,,,,
,04,09,10,0,090,03,"10,0","8,5","9,2",,,"1016,0",,,,,,00,"0,0",240,10,"1,5",MAREJADA,090,,,,,,
,04,12,10,0,000,00,"10,0","7,7","8,8",,"9,0","1016,5",,,,,,00,"0,0",240,12,"1,5",MAREJADA,085,,,,"0,0",001,
,04,15,10,3,210,10,"14,2","9,5","11,6",,,"1016,5",,,,,CI (4),00,"0,0",240,12,"1,5",MAREJADA,074,,,,,,
,04,18,10,5,000,00,"15,8","10,9","13,0",,,"1014,8",,,,,CI (4),00,"0,0",240,12,"1,5",MAREJADA,073,,,,,,
,04,21,10,7,210,09,"15,9","9,3","12,2",,,"1014,5",,,,,CS (8),02,"0,5",240,12,"1,5",MAREJADA,065,,,,,,
,04,24,10,4,000,00,"14,3","9,0","11,4",,"18,5","1016,2",,,,,CI (4),00,"0,0",240,12,"1,5",MAREJADA,071,,,,,,02
,05,03,10,6,110,03,"12,9","10,6","11,6",,,"1017,2",,,,,CS (8),00,"0,0",240,12,"1,5",MAREJADA,086,,,,,,
,05,06,10,0,110,05,"12,3","9,4","10,7",,,"1018,9",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,082,,,,,,
,05,09,10,0,100,04,"12,0","9,8","10,8",,,"1018,2",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,087,,,,,,
,05,12,10,0,000,00,"11,0","9,0","9,9",,"11,0","1018,5",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,087,,,,"0,0",001,
,05,15,200,8,250,10,"12,5","10,9","11,6",,,"1019,0",NIEBLA (46),ST (6),120,,,00,"0,0",240,12,"1,0",MAREJADILLA,090,,,,,,
,05,18,10,0,010,03,"15,6","12,0","13,5",,,"1016,8",,,,,,01,"0,5",240,10,"1,0",MAREJADILLA,079,,,,,,
,05,21,10,0,240,08,"17,8","10,3","13,5",,,"1016,0",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,062,,,,,,
,05,24,10,0,040,02,"14,0","9,7","11,6",,"18,4","1016,0",,,,,,00,"0,0",240,10,"1,0",MAREJADILLA,075,,,,,,09
,06,03,10,0,090,03,"13,0","10,7","11,7",,,"1017,0",,,,,,00,"0,0",240,11,"1,0",MAREJADILLA,085,,,,,,
,06,06,10,0,120,03,"12,4","9,1","10,6",,,"1016,5",,,,,,00,"0,0",240,11,"1,0",MAREJADILLA,080,,,,,,
,06,09,10,0,000,00,"10,2","8,3","9,2",,,"1015,5",,,,,,00,"0,0",240,11,"1,0",MAREJADILLA,088,,,,,,
,06,12,10,0,000,00,"10,1","8,6","9,3",,"9,6","1015,2",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,090,,,,"0,0",002,
,06,15,10,0,270,03,"15,1","11,3","12,9",,,"1014,8",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,078,,,,,,
,06,18,10,0,240,07,"17,4","12,0","14,2",,,"1012,2",,,,,,02,"0,5",240,11,"1,0",MAREJADILLA,071,,,,,,
,06,21,10,0,000,00,"17,0","13,4","14,8",,,"1011,5",,,,,,00,"0,0",240,11,"1,0",MAREJADILLA,079,,,,,,
,06,24,10,0,150,05,"15,3","10,2","12,4",,"19,6","1011,0",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,072,,,,,,09
,07,03,10,6,000,00,"13,4","11,7","12,4",,,"1011,0",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,089,,,,,,
,07,06,10,6,000,00,"12,9","9,6","11,1",,,"1009,8",,SC(5),450,,,00,"0,0",240,12,"1,0",MAREJADILLA,081,,,,,,
,07,09,10,6,030,05,"13,0","10,9","11,8",,,"1010,0",,ST (6),450,AS(1),,02,"0,5",240,12,"1,0",MAREJADILLA,087,,,,,,
,07,12,10,8,140,10,"13,8","9,9","11,6",,"12,9","1011,0",,SC(4),450,AC(3),,02,"0,5",240,12,"1,0",MAREJADILLA,077,,,,"0,0",006,
,07,15,10,8,040,15,"15,0","13,3","14,0",,,"1015,2",,FS(7),300,AS(2),,02,"0,5",240,11,"1,0",MAREJADILLA,090,,,,,,
,07,18,10,6,050,11,"17,4","13,3","14,9",,,"1015,2",,,,AC(3),CC(9),02,"0,5",240,11,"1,0",MAREJADILLA,077,,,,,,
,07,21,10,3,060,06,"16,5","14,4","15,2",,,"1015,2",,,,AC(3),,02,"0,5",240,12,"1,0",MAREJADILLA,087,,,,,,
,07,24,10,0,060,09,"15,6","13,4","14,3",,"18,3","1015,3",,,,,,02,"0,5",240,12,"1,0",MAREJADILLA,087,,,,,,03
,08,03,10,6,110,05,"15,3","14,1","14,6",,,"1015,3",,,,AC(5),,00,"0,0",240,11,"1,0",MAREJADILLA,093,,,,,,
,08,06,10,4,090,06,"14,6","12,2","13,2",,,"1015,0",,,,,CS (8),00,"0,0",240,11,"1,0",MAREJADILLA,086,,,,,,
,08,09,10,6,110,08,"14,4","12,5","13,3",,,"1014,2",,,,,CS (8),00,"0,0",240,11,"1,5",MAREJADA,089,,,,,,
,08,12,10,8,100,09,"14,9","12,2","13,3",,"14,0","1014,9",,SC(5),450,,CS(7),02,"0,5",240,12,"1,5",MAREJADA,084,,,,"0,0",003,
,08,15,10,8,040,06,"15,6","12,9","14,0",,,"1017,0",,,,AS,,00,"0,0",300,10,"1,0",MAREJADILLA,084,,,,,,
,08,18,10,8,360,08,"15,8","14,2","14,8",,,"1017,5",,SC,450,AS,,02,"0,5",300,10,"1,0",MAREJADILLA,090,,,,,,
,08,21,10,4,030,03,"16,4","14,1","15,0",,,"1017,5",,SC,750,,CC(9),00,"0,0",280,10,"1,0",MAREJADILLA,086,,,,,,
,08,24,10,0,100,01,"15,0","13,3","14,0",,"16,6","1018,0",,,,,,00,"0,0",260,10,"1,5",MAREJADA,090,,,,,,01
,09,03,10,0,120,04,"14,6","13,2","13,8",,,"1018,0",,,,,,00,"0,0",270,10,"1,5",MAREJADA,092,,,,,,
,09,06,10,0,150,04,"14,0","11,6","12,6",,,"1018,5",,,,,,00,"0,0",240,10,"1,5",MAREJADA,085,,,,,,
,09,09,10,6,170,07,"13,8","11,0","12,2",,,"1018,5",,,,AC(3),,00,"0,0",240,10,"1,5",MAREJADA,083,,,,,,
,09,12,10,6,110,06,"13,4","11,3","12,2",,"13,0","1019,7",,,,,CS (8),00,"0,0",240,10,"1,0",MAREJADILLA,087,,,,"0,0",002,
,09,15,10,3,240,13,"17,7","13,9","15,4",,,"1020,2",,CU,750,,,00,"0,0",240,10,"1,0",MAREJADILLA,079,,,,,,
,09,18,10,2,230,20,"20,0","13,1","15,8",,,"1018,0",,,,,CI(1),03,"1,0",250,11,"2,5",MAREJADA ROMPIENTE,065,,,,,,
,09,21,10,4,210,20,"18,6","13,3","15,4",,,"1017,2",,,,,CI (1),03,"1,0",250,12,"3,0",GRUESA ROMPIENTE,072,,,,,,
,09,24,10,0,010,07,"16,5","11,9","13,8",,"20,5","1017,8",,,,,,02,"0,5",260,10,"3,0",GRUESA ROMPIENTE,074,,,,,,08
,10,03,10,0,180,13,"17,0","11,5","13,8",,,"1018,2",,,,,,02,"0,5",260,10,"3,0",GRUESA ROMPIENTE,070,,,,,,
,10,06,10,0,240,03,"13,6","11,1","12,2",,,"1016,5",,,,,,02,"0,5",260,10,"3,0",GRUESA ROMPIENTE,085,,,,,,
,10,09,10,0,230,05,"12,8","11,2","11,9",,,"1016,0",,,,,,02,"0,5",260,10,"3,0",GRUESA ROMPIENTE,090,,,,,,
,10,12,10,0,230,05,"13,4","10,0","11,5",,"12,5","1016,0",,,,,,02,"0,5",260,10,"3,5",GRUESA ROMPIENTE,080,,,,"0,0",,
,10,15,10,3,270,02,"17,8","13,5","15,2",,,"1016,0",,,,,CI (1),02,"0,5",270,14,"3,5",GRUESA CON ROMPIENTE,076,,,,,,
,10,18,10,0,000,00,"21,0","13,2","16,2",,,"1014,0",,,,,,02,"0,5",270,14,"3,5",GRUESA CON ROMPIENTE,061,,,,,,
,10,21,10,0,240,12,"21,2","11,7","15,5",,,"1012,0",,,,,,02,"0,5",270,14,"3,5",GRUESA CON ROMPIENTE,055,,,,,,
,10,24,10,0,330,03,"18,2","10,2","13,6",,"22,5","1013,3",,,,,,02,"0,5",270,12,"3,5",GRUESA CON ROMPIENTE,060,,,,,,09
,11,03,10,0,350,02,"14,4","12,3","13,2",,,"1014,0",,,,,,02,"0,5",270,12,"3,5",GRUESA CON ROMPIENTE,088,,,,,,
,11,06,10,0,270,02,"13,2","12,2","12,6",,,"1014,0",,,,,,01,"0,5",270,10,"3,5",GRUESA CON ROMPIENTE,093,,,,,,
,11,09,10,3,000,00,"11,7","10,8","11,2",,,"1013,8",,,,,CI(4),00,"0,0",270,09,"3,0",GRUESA CON ROMPIENTE,094,,,,,,
,11,12,10,3,000,00,"11,0","9,1","10,0",,"11,0","1014,0",,,,,CI (1),00,"0,0",270,13,"3,0",GRUESA CON ROMPIENTE,088,,,,"0,0",003,
,11,15,10,6,260,08,"15,4","12,0","13,4",,,"1014,0",,,,As(2),Ci(4),02,"0,5",270,11,"3,0",GRUESA CON RIMPIENTE,080,,,,,,
,11,18,10,8,000,00,"17,2","14,2","12,1",,,"1011,0",,ST (6),300,,,00,"0,0",270,11,"2,5",MAREJADA ROMPIENTE,072,,,,,,
,11,21,10,8,230,14,"17,3","11,1","13,7",,,"1010,9",,,,As(2),,02,"1,0",270,11,"3,0",GRUESA CON RIMPIENTE,067,,,,,,
,11,24,10,0,210,09,"16,0","9,6","12,4",,"18,3","1013,5",,,,,,02,"0,5",270,11,"3,0",GRUESA CON RIMPIENTE,066,,,,,,04
,12,03,10,0,120,05,"13,8","11,0","12,2",,,"1015,2",,,,,,02,"0,5",270,12,"2,5",MAREJADA ROMPIENTE,083,,,,,,
,12,06,10,0,150,02,"12,7","9,8","11,1",,,"1015,0",,,,,,02,"0,5",270,11,"2,5",MAREJADA ROMPIENTE,083,,,,,,
,12,09,10,0,250,06,"11,4","9,4","10,3",,,"1014,2",,,,,,00,"0,0",260,11,"2,5",MAREJADA ROMPIENTE,087,,,,,,
,12,12,4,7,000,00,"12,7","11,9","11,3",,"11,4","1014,9",NEBLINA(10),,,AC(5),CS (8),00,"0,0",260,11,"2,5",MAREJADA CON ROMPIENTE,091,,,,"0,0",003,
,12,15,10,7,000,00,"14,5","11,8","12,9",,,"1017,0",,,,,CS (8),00,"0,0",260,11,"2,5",MAREJADA CON ROMPIENTE,084,,,,,,
,12,18,10,4,200,07,"16,8","13,0","14,6",,,"1015,0",,,,,,00,"0,0",260,11,"2,5",MAREJADA CON ROMPIENTE,079,,,,,,
,12,21,10,0,000,00,"17,1","13,1","14,7",,,"1014,0",,,,,,00,"0,0",260,11,"2,5",MAREJADA CON ROMPIENTE,077,,,,,,
,12,24,10,0,150,04,"15,8","10,9","13,0",,"17,2","1015,5",,,,,,00,"0,0",260,11,"2,5",MAREJADA CON ROMPIENTE,073,,,,,,05
,13,03,10,0,100,03,"13,5","11,6","12,4",,,"1016,0",,,,,,00,"0,0",260,11,"2,5",MAREJADA CON ROMPIENTE,088,,,,,,
,13,06,10,0,070,04,"12,4","11,3","11,8",,,"1016,0",,,,,,00,"0,0",260,11,"2,0",MAREJADA CON ROMPIENTE,093,,,,,,
,13,09,6,0,000,00,"11,6","10,7","11,1",,,"1015,5",NEBLINA(10),,,,,00,"0,0",250,12,"2,0",MAREJADA CON ROMPIENTE,094,,,,,,
,13,12,10,3,000,00,"10,8","10,1","10,4",,"10,7","1016,0",,,,,,00,"0,0",250,11,"2,0",MAREJADA CON ROMPIENTE,095,,,,"0,0",003,
,13,15,10,0,360,03,"15,0","12,3","13,4",,,"1017,0",,,,,,00,"0,0",250,10,"2,0",MAREJADA CON ROMPIENTE,084,,,,,,
,13,18,10,0,180,08,"18,5","13,4","15,4",,,"1014,2",,,,,,02,"0,5",250,10,"1,5",MAREJADA,072,,,,,,
,13,21,10,2,190,13,"17,9","12,4","14,6",,,"1012,8",,,,,Ci(4),02,"0,5",240,11,"1,5",MAREJADA,070,180,23,,,,
,13,24,10,0,000,00,"16,0","11,9","13,6",,"18,7","1013,1",,,,,,00,"0,0",240,12,"1,5",MAREJADA,077,,,,,,08
,14,03,10,0,080,05,"14,3","12,4","13,2",,,"1014,0",,,,,,00,"0,0",240,12,"1,5",MAREJADA,089,,,,,,
,14,06,10,0,000,00,"12,4","11,3","11,8",,,"1013,5",,,,,,00,"0,0",240,12,"1,5",MAREJADA,093,,,,,,
,14,09,10,0,000,00,"11,0","10,3","10,6",,,"1013,0",,,,,,00,"0,0",240,12,"1,5",MAREJADA,095,,,,,,
,14,12,6,8,000,00,"11,6","10,5","11,0",,"10,6","1014,0",NEBLINA(10),ST (6),150,,,00,"0,0",240,10,"1,5",MAREJADA,093,,,,"0,0",002,
,14,15,6,8,000,00,"13,0","12,0","12,4",,,"1015,5",NEBLINA(10),ST (6),120,,,00,"0,0",240,10,"1,5",MAREJADA,093,,,,,,
,14,18,10,6,000,00,"14,0","11,2","12,4",,,"1014,2",,ST (6),300,,,00,"0,0",240,12,"1,5",MAREJADA,095,,,,,,
,14,21,10,5,180,09,"16,4","9,7","12,6",,,"1014,2",,,,AC(3),,00,"0,0",240,10,"1,5",MAREJADA,064,,,,,,
,14,24,10,0,360,05,"14,0","12,3","13,0",,"16,7","1014,0",,,,,,00,"0,0",240,10,"1,5",MAREJADA,089,,,,,,04
,15,03,10,0,000,00,"12,8","11,4","12,0",,,"1015,0",,,,,,00,"0,0",240,10,"1,5",MAREJADA,091,,,,,,
,15,06,10,0,060,04,"12,5","10,2","11,2",,,"1017,0",,,,,,00,"0,0",240,10,"1,5",MAREJADA,086,,,,,,
,15,09,10,6,060,02,"12,4","10,6","11,4",,,"1017,0",,,,,,00,"0,0",240,10,"1,0",MAREJADILLA,089,,,,,,
,15,12,10,3,000,00,"11,5","9,9","10,6",,"11,2","1016,0",,,,AC(3),,00,"0,0",240,10,"1,0",MAREJADILLA,089,,,,"0,0",002,
,15,15,10,1,340,02,"15,4","12,0","13,4",,,"1019,0",,,,,CC(9),01,"0,5",240,11,"1,5",MAREJADILLA,080,,,,,,
,15,18,10,1,210,10,"15,6","12,7","13,9",,,"1015,0",,ST (6),180,,,02,"0,5",240,10,"1,0",MAREJADILLA,083,,,,,,
,15,21,10,0,000,00,"15,7","12,3","13,7",,,"1016,2",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,080,,,,,,
,15,24,10,0,030,02,"14,2","12,8","11,8",,"17,5","1017,0",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,085,,,,,,11
,16,03,10,0,000,00,"12,4","11,5","11,9",,,"1016,1",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,094,,,,,,
,16,06,10,0,190,04,"11,8","11,1","11,4",,,"1015,8",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,095,,,,,,
,16,09,10,8,060,02,"11,2","10,5","10,8",,,"1016,0",,ST (6),300,,,00,"0,0",240,12,"1,0",MAREJADILLA,095,,,,,,
,16,12,2,8,000,00,"11,2","10,7","10,9",,"10,6","1017,0",NEBLINA(10),ST (6),150,,,00,"0,0",250,12,"1,5",MAREJADA,096,,,,"0,0",003,
,16,15,2,8,240,04,"11,7","11,2","11,4",,,"1018,0",NEBLINA(10),ST (6),120,,,00,"0,0",250,11,"1,5",MAREJADA,097,,,,,,
,16,18,4,8,030,06,"13,3","11,6","12,3",,,"1017,3",NEBLINA(10),ST (6),180,,,00,"0,0",250,11,"2,0",MAREJADA CON ROMPIENTE,089,,,,,,
,16,21,4,8,000,00,"12,5","11,3","11,8",,,"1016,6",NEBLINA(10),ST (6),180,,,00,"0,0",250,11,"2,5",MAREJADA CON ROMPIENTE,092,,,,,,
,16,24,4,8,020,04,"12,2","11,1","11,6",,"14,7","1017,1",NEBLINA(10),ST (6),150,,,00,"0,0",250,11,"2,0",MAREJADA,093,,,,,,01
,17,03,4,8,000,00,"11,6","11,2","10,9",,,"1018,2",NEBLINA(10),ST (6),120,,,00,"0,0",250,11,"2,0",MAREJADA,095,,,,,,
,17,06,"1,6",9,060,02,"11,0","10,6","10,8",,,"1018,5",NIEBLA (47),///,90,,,00,"0,0",/,/,/,/,098,,,,,,
,17,09,"1,6",9,020,06,"10,3","9,9","10,1",,,"1018,0",NIEBLA(45),///,90,,,00,"0,0",/,/,/,/,098,,,,,,
,17,12,2,8,090,06,"10,4","9,7","10,0",,"10,2","1019,3",NEBLINA(10),ST (6),150,,,00,"0,0",250,11,"2,0",MAREJADA CON ROMPIENTE,095,,,,"0,0",001,
,17,15,2,8,020,05,"11,3","10,4","10,8",,,"1021,2",LLOVIZNA(50),ST (6),90,,,00,"0,0",250,12,"2,0",MAREJADA CON ROMPIENTE,094,,,,,,
,17,18,10,8,180,06,"13,6","12,2","12,8",,,"1020,8",,ST (6),150,,,00,"0,0",250,12,"2,0",MAREJADA CON ROMPIENTE,091,,,"0,0",,,
,17,21,10,3,150,03,"14,6","12,9","13,6",,,"1019,2",,,,,CI(1),02,"0,5",250,12,"2,5",GRUESA CON RIMPIENTE,090,,,,,,
,17,24,2,8,200,03,"13,1","12,6","12,8",,"15,3","1019,2",NEBLINA(10),ST (6),120,,,02,"0,5",250,11,"2,5",GRUESA CON RIMPIENTE,097,,,,,,01
,18,03,2,8,090,03,"12,7","12,2","12,4",,,"1019,0",NEBLINA(10),ST (6),90,,,02,"0,5",250,11,"2,5",GRUESA CON RIMPIENTE,097,,,,,,
,18,06,2,8,040,06,"11,8","11,1","11,6",,,"1019,5",NEBLINA(10),ST (6),120,,,02,"0,5",250,11,"2,5",GRUESA CON RIMPIENTE,095,,,,,,
,18,09,4,8,000,00,"11,2","10,7","10,9",,,"1019,0",NEBLINA(10),ST (6),120,,,02,"0,5",250,11,"2,0",MAREJADA CON ROMPIENTE,097,,,,,,
,18,12,"0,5",8,050,04,"10,7","10,1","10,4",,"10,6","1019,5",NIEBLA(46),ST (6),60,,,02,"0,5",250,11,"2,0",MAREJADA CON ROMPIENTE,096,,,,"0,0",001,
,18,15,"0,5",8,030,04,"10,8","10,1","10,4",,,"1021,0",NIEBLA (46),ST (6),60,,,02,"0,5",260,10,"2,0",MAREJADA CON ROMPIENTE,095,,,,,,
,18,18,50 MTS,8,210,10,"12,2","11,1","11,6",,,"1019,5",NIEBLA (45),,,,,//,//,//,//,//,//,094,,,,,,
,18,21,10,8,030,05,"13,4","12,4","12,8",,,"1018,0",,ST (6),90,,,02,"0,5",240,12,"1,5",MAREJADA,094,030,16,,,,
,18,24,"0,5",8,030,04,"12,5","12,0","12,2",,"14,5","1019,2",NIEBLA(46),ST (6),60,,,02,"0,5",//,//,//,//,097,,,,,,03
,19,03,"0,2",8,030,04,"12,6","12,2","12,4",,,"1019,0",NIEBLA (45),,,,,//,//,//,//,//,//,097,,,,,,
,19,06,"0,2",9,000,00,"12,2","11,8","12,0",,,"1018,0",NIEBLA (45),,60,,,,,,,,,098,,,,,,
,19,09,"0,2",9,070,04,"11,8","11,4","11,6",,,"1016,8",NIEBLA (45),,60,,,,,,,,,098,,,,,,
,19,12,"0,5",8,050,04,"11,0","10,6","10,3",,"10,8","1016,0",NIEBLA(46),ST (6),60,,,02,"0,5",240,12,"1,5",MAREJADA,095,,,,"0,0",001,
,19,15,"0,5",8,090,05,"11,8","11,4","11,6",,,"1016,1",LLOVIZNA(50),ST (6),120,,,02,"0,5",250,11,"1,5",MAREJADA,098,,,,,,
,19,18,1,8,030,02,"13,4","12,4","12,8",,,"1016,0",NEBLINA(10),ST (6),150,,,02,"0,5",250,11,"1,5",MAREJADA,094,,,,,,
,19,21,1,8,010,02,"13,8","12,8","13,2",,,"1016,0",NEBLINA(10),ST (6),150,,,00,"0,0",250,11,"1,0",MAREJADILLA,094,,,,,,
,19,24,1,8,020,03,"13,8","12,8","13,2",,"14,0","1016,0",NEBLINA(10),ST (6),210,,,00,"0,0",250,12,"1,0",MAREJADILLA,094,,,,,,00
,20,03,2,8,010,05,"13,9","12,7","13,2",,,"1017,2",NEBLINA(10),ST (6),240,,,00,"0,0",250,11,"1,5",MAREJADA,093,,,,,,
,20,06,4,8,050,03,"13,6","12,9","13,2",,,"1017,0",NEBLINA(10),ST (6),210,,,00,"0,0",240,10,"1,5",MAREJADA,095,,,,,,
,20,09,4,8,070,07,"13,8","13,1","13,4",,,"1017,0",NEBLINA(10),ST (6),240,,,00,"0,0",240,10,"1,5",MAREJADA,095,,,,,,
,20,12,10,8,070,09,"13,9","11,6","12,6",,"13,6","1019,0",,ST (6),600,,,02,"0,5",250,11,"1,5",MAREJADA,086,,,,"0,0",003,
,20,15,10,7,050,09,"16,5","11,1","13,4",,,"1019,0",,SC (5),750,,,00,"0,0",240,12,"1,0",MAREJADILLA,071,,,,,,
,20,18,10,5,280,04,"19,5","13,4","15,8",,,"1017,8",,,,,CI (6),00,"0,0",240,12,"1,5",MAREJADA,068,,,,,,
,20,21,10,7,180,05,"16,4","13,8","14,8",,,"1018,0",,,,,CI (6),00,"0,0",240,12,"1,5",MAREJADA,084,,,,,,
,20,24,10,5,090,03,"14,8","11,9","13,1",,"20,2","1019,0",,,,,CS (8),02,"0,5",270,12,"2,0",MAREJADA,083,,,,,,04
,21,03,10,0,090,03,"14,0","10,5","12,0",,,"1019,3",,,,,,02,"0,5",270,12,"2,0",MAREJADA,079,,,,,,
,21,06,10,0,050,03,"13,7","9,9","11,6",,,"1019,6",,,,,,02,"0,5",270,11,"2,0",MAREJADA CON ROMPIENTE,078,,,,,,
,21,09,10,6,000,00,"12,7","10,2","11,3",,,"1019,2",,,,,CS(8),00,"0,0",260,10,"2,0",MAREJADA CON ROMPIENTE,084,,,,,,
,21,12,10,6,000,00,"12,2","10,4","11,2",,"12,2","1019,0",,,,AC (5),,00,"0,0",260,11,"2,0",MAREJADA CON ROMPIENTE,088,,,,"0,0",002,
,21,15,10,6,230,06,"15,6","12,9","14,0",,,"1020,0",,SC(5),480,,,02,"0,5",260,10,"2,0",MAREJADA CON ROMPIENTE,084,,,,,,
,21,18,10,6,180,17,"17,7","11,8","14,2",,,"1019,0",,,,,CS (8),02,"0,5",260,10,"2,0",MAREJADA CON ROMPIENTE,068,,,,,,
,21,21,10,8,180,13,"17,0","13,0","14,6",,,"1019,0",,,,AS(2),CS(7),02,"0,5",250,12,"1,5",MAREJADA,077,,,,,,
,21,24,10,3,000,00,"15,7","13,0","14,1",,"19,3","1019,3",,,,,CS(6),00,"0,0",250,11,"1,5",MAREJADA,084,,,,,,03
