,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02,09,10,CUB,180,08,"13,4","10,6","11,8",,,"1016,0",,SC,450,,,02,"0,5","250,0",11,"1,0",RIZADA,083,,,,,,
,02,12,4,CUB,200,05,"13,3","10,6","11,8",,"13,0","1018,0",NIEBLA,SC,300,,,02,"0,5","250,0",10,"1,0",RIZADA,084,,,,"0,0",002,
,02,15,10,CUB,000,00,"14,1","12,0","12,9",,,"1019,5",,ST,300,,,00,"0,0","250,0",10,"1,0",RIZADA,087,,,,,,
,02,18,10,PARC,200,08,"16,4","12,5","14,1",,,"1018,5",,ST,600,,,00,"0,0","250,0",10,"1,0",RIZADA,078,,,,,,
,02,21,10,CUB,180,07,"15,5","12,3","13,6",,,"1017,0",,,,AC,,02,"0,5","250,0",10,"1,0",RIZADA,081,,,,,,
,02,24,10,CUB,000,00,"15,3","12,6","13,7",,"17,4","1017,0",,ST,900,,,00,"0,0","250,0",10,"1,0",RIZADA,084,,,,,,02
,03,03,10,NUB,000,00,"10,9","10,9","12,5",,,"1017,0",,ST,900,,,00,"0,0","250,0",10,"1,0",RIZADA,079,,,,,,
,03,06,10,PARC,000,00,"11,3","11,3","12,1",,,"1016,9",,,,AC,,00,"0,0","250,0",10,"1,0",RIZADA,088,,,,,,
,03,09,10,DESP,000,00,"10,6","10,6","11,5",,,"1017,2",,,,,,00,"0,0","250,0",10,"1,0",RIZADA,088,,,,,,
,03,12,10,NUB,050,04,"11,5","11,5","12,5",,"12,0","1019,0",,ST,750,,,00,"0,0","250,0",10,"1,0",RIZADA,085,,,,"0,0",002,
,03,15,10,DESP,200,04,"13,0","13,0","14,5",,,"1020,0",,,,,,00,"0,0","250,0",12,"1,0",RIZADA,078,,,,,,
,03,18,10,DESP,190,13,"12,0","12,0","14,5",,,"1019,0",,,,,,03,"1,0","240,0",11,"1,5",MAREJADA,068,,,,,,
,03,21,10,DESP,180,11,"11,0","11,0","14,3",,,"1018,5",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,060,,,,,,
,03,24,10,NUB,170,06,"10,4","10,4","13,2",,"19,4","1020,5",,,,AS,,02,"0,5","240,0",12,"1,0",RIZADA,065,,,,,,10
,04,03,10,CUB,020,04,"12,3","12,3","13,6",,,"1022,5",,,,AC,,00,"0,0","240,0",12,"1,0",RIZADA,082,,,,,,
,04,06,10,NUB,000,00,"12,7","12,7","13,7",,,"1022,0",,,,AC,,00,"0,0","240,0",12,"1,0",RIZADA,085,,,,,,
,04,09,10,NUB,000,00,"12,5","12,5","13,4",,,"1023,0",,,,AC,,00,"0,0","240,0",12,"1,0",RIZADA,087,,,,,,
,04,12,10,CUB,000,00,"12,2","12,2","13,5",,"14,6","1023,0",,,,AC,,00,"0,0","240,0",12,"1,0",RIZADA,081,,,,"0,0",004,
,04,15,10,NUB,180,12,"11,8","11,8","14,4",,,"1022,2",,,,AC,,00,"0,0","240,0",12,"1,0",RIZADA,066,,,,,,
,04,18,10,PARC,190,20,"10,2","10,2","13,7",,,"1021,0",,,,,CS,02,"0,5","240,0",10,"1,0",RIZADA,059,,,,,,
,04,21,10,NUB,180,14,"8,7","8,7","13,1",,,"1020,0",,,,,CS,02,"0,5","250,0",10,"1,0",RIZADA,052,,,,,,
,04,24,10,PARC,160,07,"9,4","9,4","12,8",,"20,0","1020,3",,,,,CS,00,"0,0","250,0",10,"1,0",RIZADA,060,,,,,,08
,05,03,10,PARC,000,00,"15,2","10,6","12,6",,,"1019,4",,,,,CS,00,"0,0","240,0",10,"1,0",RIZADA,074,,,,,,
,05,06,10,DESP,000,00,"13,6","11,9","12,6",,,"1018,2",,,,,,00,"0,0","240,0",10,"1,0",RIZADA,089,,,,,,
,05,09,10,DESP,000,00,"12,4","10,6","11,4",,,"1018,0",,,,,,00,"0,0","240,0",10,"1,0",RIZADA,089,,,,,,
,05,12,10,CUB,030,06,"13,4","11,3","12,2",,"12,0","1019,0",,SC,300,,,02,"0,5","260,0",10,"1,0",RIZADA,087,,,,"0,0",005,
,05,15,10,DESP,320,03,"16,2","12,3","13,9",,,"1019,2",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,079,,,,,,
,05,18,10,DESP,210,18,"16,5","13,0","14,4",,,"1018,2",,,,,,02,"1,0","240,0",10,"1,0",RIZADA,080,,,,,,
,05,21,10,DESP,190,16,"16,2","12,5","14,0",,,"1018,0",,,,,,02,"0,5","240,0",10,"1,0",RIZADA,078,,,,,,
,05,24,4,DESP,180,10,"14,2","12,3","13,1",,"17,5","1019,2",NIEBLA,,,,,02,"0,5","240,0",12,"1,0",RIZADA,089,,,,,,09
,06,03,4,CUB,180,04,"14,4","12,3","13,2",,,"1019,2",NIEBLA,SC,300,,,02,"0,5","240,0",12,"1,0",RIZADA,088,,,,,,
,06,06,10,CUB,000,00,"14,0","12,3","13,0",,,"1019,0",,SC,300,,,00,"0,0","240,0",12,"1,0",RIZADA,089,,,,,,
,06,09,4,CUB,000,00,"14,4","11,4","12,9",,,"1018,0",,SC,300,,,00,"0,0","240,0",12,"1,5",MAREJADA,080,,,,,,
,06,12,4,CUB,000,00,"13,7","12,5","13,0",,"13,6","1018,8",NIEBLA,SC,300,,,00,"0,0","240,0",12,"1,0",RIZADA,093,,,,"0,0",003,
,06,15,4,CUB,220,03,"14,5","12,8","13,5",,,"1019,5",NIEBLA,SC,180,,,01,"0,5","240,0",13,"1,0",RIZADA,089,,,,,,
,06,18,10,CUB,190,08,"15,6","12,6","13,8",,,"1019,0",,SC,240,,,00,"0,0","240,0",12,"1,0",RIZADA,082,,,,,,
,06,21,10,CUB,180,10,"16,0","12,3","13,8",,,"1018,0",,SC,300,,,00,"0,0","240,0",11,"1,0",RIZADA,079,,,,,,
,06,24,10,CUB,180,07,"15,2","12,1","13,4",,"16,6","1018,0",,SC,300,,,00,"0,0","250,0",11,"1,0",RIZADA,082,,,,,,00
,07,03,4,CUB,180,12,"14,4","12,0","13,0",,,"1018,0",NIEBLA,ST,240,,,00,"0,0","250,0",12,"1,0",RIZADA,086,,,,,,
,07,06,4,CUB,170,08,"13,6","11,7","12,5",,,"1017,5",NIEBLA,ST,240,,,01,"0,5","250,0",10,"1,0",RIZADA,088,,,,,,
,07,09,10,CUB,180,05,"13,9","11,6","12,6",,,"1017,0",,ST,210,,,02,"0,5","250,0",11,"1,0",RIZADA,086,,,,,,
,07,12,10,CUB,180,07,"14,3","11,7","12,8",,"13,6","1017,8",,ST,240,,,00,"0,0","240,0",09,"1,0",RIZADA,084,,,,"0,0",002,
,07,15,10,CUB,170,12,"15,2","12,3","13,5",,,"1018,3",,SC,320,,,02,"0,5","240,0",10,"1,0",RIZADA,083,,,,,,
,07,18,10,CUB,180,16,"15,8","12,2","13,7",,,"1018,3",,SC,450,,,02,"1,0","240,0",11,"1,5",MAREJADA,079,,,,,,
,07,21,10,CUB,180,10,"15,3","12,1","13,4",,,"1018,0",,SC,210,,,02,"0,5","240,0",11,"1,5",MAREJADA,081,,,,,,
,07,24,10,CUB,000,00,"14,6","12,0","13,1",,"16,5","1019,0",,SC,280,,,00,"0,0","240,0",10,"1,0",RIZADA,085,,,,,,00
,08,03,10,CUB,190,05,"14,1","11,3","12,5",,,"1019,0",,ST,390,,,02,"0,5","240,0",10,"1,0",RIZADA,083,,,,,,
,08,06,10,CUB,090,04,"14,0","11,0","12,3",,,"1016,5",,ST,300,,,00,"0,0","240,0",10,"1,0",RIZADA,082,,,,,,
,08,09,10,CUB,180,12,"12,9","11,0","11,8",,,"1015,0",,ST,300,,,02,"0,5","240,0",10,"1,0",RIZADA,088,,,,,,
,08,12,4,CUB,180,09,"13,2","11,8","12,4",,"12,8","1016,3",NIEBLA,ST,240,,,02,"0,5","240,0",11,"1,0",RIZADA,091,,,,"0,0",002,
,08,15,10,CUB,180,10,"13,6","12,2","12,2",,,"1017,0",,ST,300,,,02,"0,5","240,0",12,"1,0",RIZADA,085,,,,,,
,08,18,10,CUB,180,16,"14,6","10,4","12,2",,,"1017,0",,ST,450,,,02,"1,0","240,0",12,"1,0",RIZADA,076,,,,,,
,08,21,10,CUB,190,10,"15,4","10,5","12,6",,,"1017,0",,ST,450,,,02,"0,5","240,0",12,"1,0",RIZADA,073,,,,,,
,08,24,10,PARC,180,13,"13,7","9,9","11,6",,"16,3","1017,0",,ST,450,,,02,"0,5","240,0",12,"1,0",RIZADA,078,,,,,,01
,09,03,10,DESP,000,00,"12,8","10,1","11,3",,,"1017,5",,,,,,00,"0,0","240,0",12,"1,0",RIZADA,084,,,,,,
,09,06,10,DESP,080,05,"12,1","8,2","10,0",,,"1016,5",,,,,,02,"0,5","240,0",12,"1,0",RIZADA,077,,,,,,
,09,09,10,DESP,100,04,"11,9","7,3","9,5",,,"1016,5",,,,,,02,"0,5","240,0",12,"1,0",RIZADA,074,,,,,,
,09,12,10,PARC,000,00,"13,6","9,6","11,4",,"10,7","1018,0",,SC,600,,,00,"0,0","240,0",12,"1,0",RIZADA,077,,,,"0,0",011,
,09,15,10,PARC,180,12,"18,1","11,6","14,3",,,"1018,5",,SC,600,,,02,"0,5","240,0",12,"1,0",RIZADA,066,,,,,,
,09,18,10,DESP,180,15,"17,0","12,6","14,4",,,"1019,0",,,,,,02,"0,5","240,0",13,"1,0",RIZADA,076,180,26,,,,
,09,21,10,NUB,180,10,"17,9","13,1","15,0",,,"1019,0",,,,,CS,02,"0,5","240,0",12,"1,0",RIZADA,074,,,,,,
,09,24,10,DESP,170,14,"15,1","11,3","12,9",,"18,5","1019,0",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,078,,,,,,19
,10,03,10,NUB,000,00,"13,4","11,5","12,3",,,"1020,0",,,,,CS,00,"0,0","240,0",12,"1,5",MAREJADA,088,,,,,,
,10,06,10,NUB,000,00,"13,7","10,9","12,1",,,"1018,2",,,,AS,,00,"0,0","240,0",12,"1,5",MAREJADA,083,,,,,,
,10,09,10,NUB,000,00,"13,6","10,8","12,0",,,"1017,0",,,,AS,,00,"0,0","240,0",12,"1,5",MAREJADA,083,,,,,,
,10,12,10,PARC,180,05,"14,0","10,5","12,0",,"12,6","1018,0",,,,AC,,02,"0,5","240,0",12,"1,0",RIZADA,079,,,,"0,0",013,
,10,15,10,NUB,190,08,"15,3","12,6","13,7",,,"1018,8",,,,AC,,02,"0,5","240,0",12,"1,5",MAREJADA,085,,,,,,
,10,18,10,DESP,200,16,"16,9","13,2","14,7",,,"1017,3",,,,,,02,"0,5","240,0",11,"1,5",MAREJADA,079,,,,,,
,10,21,10,DESP,200,16,"16,5","13,7","14,8",,,"1017,0",,,,,,02,"0,5","240,0",10,"2,0",MAREJADA,084,,,,,,
,10,24,10,NUB,310,03,"14,1","13,3","13,6",,"18,2","1018,9",,,,AS,,02,"0,5","240,0",11,"2,0",MAREJADA,095,,,,,,18
,11,03,10,PARC,060,05,"14,4","12,9","13,5",,,"1018,8",,,,AS,,02,"0,5","240,0",12,"1,5",MAREJADA,081,,,,,,
,11,06,10,PARC,040,04,"14,2","11,4","12,6",,,"1017,1",,,,AC,,02,"0,5","240,0",12,"2,0",MAREJADA,083,,,,,,
,11,09,10,NUB,080,06,"14,2","11,8","12,8",,,"1017,0",,,,AC,,01,"0,5","240,0",12,"1,5",MAREJADA,085,,,,,,
,11,12,10,CUB,040,04,"15,2","11,9","13,3",,"13,6","1018,0",,ST,900,,,25,"0,5","250,0",12,"1,5",MAREJADA,080,,,,"0,0",004,
,11,15,10,NUB,180,05,"17,0","13,4","14,8",,,"1018,0",,ST,450,,,02,"0,5","250,0",12,"1,0",RIZADA,079,,,,,,
,11,18,10,PARC,190,12,"17,4","12,5","14,5",,,"1017,0",,ST,1200,,,03,"0,5","250,0",08,"1,5",MAREJADA,073,,,,,,
,11,21,10,PARC,200,05,"17,8","13,2","15,0",,,"1017,0",,ST,1200,,,01,"0,5","250,0",12,"1,0",RIZADA,074,,,,,,
,11,24,10,PARC,270,06,"14,4","13,2","13,7",,"18,5","1017,5",,SC,1050,,,01,"0,5","250,0",10,"1,0",RIZADA,092,,,,,,07
,12,03,10,DESP,000,00,"13,9","11,6","12,6",,,"1019,2",,,,,,00,"0,0","250,0",12,"1,0",RIZADA,086,,,,,,
,12,06,10,DESP,000,00,"13,2","9,8","11,3",,,"1019,0",,,,,,00,"0,0","250,0",11,"1,5",MAREJADA,080,,,,,,
,12,09,10,DESP,080,08,"13,4","9,8","11,4",,,"1019,4",,,,,,01,"0,5","250,0",11,"1,0",RIZADA,079,,,,,,
,12,12,10,DESP,190,06,"15,7","11,6","13,3",,"12,7","1020,0",,,,,,01,"0,5","250,0",11,"1,0",RIZADA,076,,,,"0,0",003,
,12,15,10,DESP,180,17,"18,1","10,7","13,8",,,"1020,1",,,,,,01,"0,5","250,0",11,"1,0",RIZADA,062,,,,,,
,12,18,10,DESP,180,17,"19,9","12,0","15,2",,,"1019,3",,,,,,02,"1,0","250,0",10,"1,5",MAREJADA,061,,,,,,
,12,21,20,DESP,180,11,"19,6","12,6","15,4",,,"1017,0",,,,,,03,"1,0","240,0",11,"1,5",MAREJADA,064,,,,,,
,12,24,20,DESP,180,12,"18,6","11,5","14,4",,"20,6","1016,3",,,,,,03,"1,0","240,0",11,"1,5",MAREJADA,063,,,,,,13
,13,03,10,DESP,000,00,"16,9","12,5","14,3",,,"1016,0",,,,,,00,"0,0","240,0",11,"1,5",MAREJADA,076,,,,,,
,13,06,10,DESP,000,00,"15,0","12,4","13,5",,,"1015,3",,,,,,00,"0,0","240,0",10,"1,5",MAREJADA,085,,,,,,
,13,09,10,DESP,180,06,"13,0","11,4","12,1",,,"1013,8",,,,,,01,"0,5","240,0",10,"1,5",MAREJADA,090,,,,,,
,13,12,10,DESP,000,00,"14,6","12,0","13,1",,"12,5","1014,0",,,,,,00,"0,0","240,0",10,"1,5",MAREJADA,085,,,,"0,0",005,
,13,15,10,DESP,190,15,"19,0","13,6","15,7",,,"1013,0",,,,,,02,"1,0","240,0",11,"1,5",MAREJADA,071,,,,,,
,13,18,10,PARC,170,17,"19,2","13,1","15,5",,,"1012,5",,,,,CS,02,"1,0","240,0",11,"1,5",MAREJADA,068,,,,,,
,13,21,10,DESP,180,18,"19,1","13,2","15,5",,,"1012,5",,,,,,02,"1,0","240,0",11,"1,5",MAREJADA,069,,,,,,
,13,24,10,DESP,170,04,"17,3","12,2","14,3",,"20,0","1012,5",,,,,,02,"1,0","240,0",11,"1,5",MAREJADA,072,,,,,,12
,14,03,10,DESP,080,03,"15,1","12,7","13,7",,,"1013,0",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,086,,,,,,
,14,06,10,DESP,000,00,"13,7","12,7","12,1",,,"1011,5",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,094,,,,,,
,14,09,10,DESP,000,00,"12,2","11,5","11,8",,,"1011,5",,ST,150,,,00,"0,0","240,0",12,"1,5",MAREJADA,096,,,,,,
,14,12,4,CUB,200,05,"13,1","12,1","12,5",,"12,0","1013,5",,ST,450,,,02,"1,0","240,0",12,"1,5",MAREJADA,093,,,,"0,0",004,
,14,15,10,CUB,020,04,"14,2","12,8","13,4",,,"1014,1",,,,,CS,02,"1,0","240,0",11,"1,5",MAREJADA,092,,,,,,
,14,18,10,NUB,180,20,"17,2","13,6","15,0",,,"1013,0",,,,AS,CS,02,"1,0","240,0",11,"1,5",MAREJADA,079,,,,,,
,14,21,10,NUB,180,20,"16,6","12,9","14,4",,,"1012,5",,,,,,02,"1,0","260,0",11,"2,0",MAREJADA,079,,,,,,
,14,24,10,DESP,190,08,"14,8","11,7","13,0",,"19,0","1012,5",,,,,,02,"1,0","260,0",10,"2,0",MAREJADA,082,,,,,,09
,15,03,10,DESP,150,06,"13,4","10,6","11,8",,,"1014,5",,,,,,01,"0,5","260,0",10,"2,0",MAREJADA,083,,,,,,
,15,06,10,NUB,150,07,"12,9","10,8","11,7",,,"1014,2",,ST,600,,,01,"0,5","260,0",10,"2,0",MAREJADA,087,,,,,,
,15,09,10,NUB,170,06,"11,9","10,3","11,0",,,"1014,5",,ST,450,,,01,"0,5","260,0",10,"2,0",MAREJADA,090,,,,,,
,15,12,10,CUB,150,04,"13,2","10,7","11,8",,"11,7","1016,0",,ST,450,,,01,"0,5","260,0",10,"1,5",MAREJADA,085,,,,"0,0",004,
,15,15,10,PARC,190,14,"15,6","11,3","13,1",,,"1016,0",,ST,600,,,02,"0,5","250,0",11,"2,0",MAREJADA,076,,,,,,
,15,18,10,NUB,180,17,"17,1","11,6","13,9",,,"1015,5",,,,,AC,02,"1,0","250,0",11,"2,0",MAREJADA,070,,,,,,
,15,21,10,NUB,180,22,"15,7","11,4","13,2",,,"1014,2",,,,,AC,03,"1,0","250,0",11,"1,5",MAREJADA,076,,,,,,
,15,24,10,NUB,180,10,"14,0","11,2","12,4",,"17,8","1015,0",,ST,450,,AC,02,"1,0","250,0",11,"1,5",MAREJADA,083,,,,,,11
,16,03,10,NUB,130,06,"13,7","10,5","11,9",,,"1015,5",,ST,450,,,02,"1,0","250,0",11,"1,5",MAREJADA,081,,,,,,
,16,06,10,CUB,160,06,"13,8","10,6","12,0",,,"1015,2",,SC,300,,,02,"0,5","250,0",12,"1,0",RIZADA,081,,,,,,
,16,09,10,CUB,120,06,"13,5","10,3","11,7",,,"1015,0",,SC,300,,,02,"0,5","250,0",12,"1,0",RIZADA,081,,,,,,
,16,12,10,CUB,170,08,"13,9","10,5","12,0",,"13,4","1015,5",,ST,450,,,02,"0,5","250,0",12,"1,5",MAREJADA,080,,,,"0,0",004,
,16,15,10,NUB,180,15,"16,4","11,2","13,4",,,"1016,0",,,,AS,AC,02,"0,5","240,0",11,"1,5",MAREJADA,072,,,,,,
,16,18,10,NUB,180,16,"16,4","10,8","13,2",,,"1016,2",,,,AS,,01,"0,5","240,0",11,"1,5",MAREJADA,070,,,,,,
,16,21,10,NUB,180,18,"17,1","11,1","13,6",,,"1016,5",,,,,AC,02,"0,5","240,0",10,"1,5",MAREJADA,068,,,,,,
,16,24,10,PARC,180,08,"15,6","10,3","12,6",,"20,2","1016,8",,,,AS,,02,"0,5","240,0",10,"1,0",RIZADA,071,,,,,,05
,17,03,10,DESP,000,00,"14,2","11,0","12,4",,,"1017,5",,,,,,00,"0,0","240,0",11,"1,0",RIZADA,081,,,,,,
,17,06,10,DESP,360,04,"12,7","10,4","11,4",,,"1016,0",,,,,,01,"0,5","240,0",11,"1,0",RIZADA,085,,,,,,
,17,09,10,DESP,160,06,"13,0","9,7","11,2",,,"1015,0",,,,,,01,"0,5","240,0",12,"1,0",RIZADA,080,,,,,,
,17,12,10,PARC,300,04,"14,4","11,3","12,6",,"12,5","1015,0",,,,,AC,02,"0,5","240,0",12,"1,0",RIZADA,082,,,,"0,0",005,
,17,15,10,DESP,180,16,"16,7","12,1","14,0",,,"1015,2",,,,,,03,"1,0","240,0",11,"1,5",MAREJADA,075,180,26,,,,
,17,18,10,DESP,180,19,"18,1","12,8","14,9",,,"1014,8",,,,,,03,"1,0","240,0",11,"1,5",MAREJADA,071,180,30,,,,
,17,21,10,DESP,170,13,"17,5","10,0","13,2",,,"1014,8",,,,,,03,"1,0","240,0",11,"1,5",MAREJADA,061,170,23,,,,
,17,24,10,DESP,150,10,"14,9","10,3","12,3",,"19,3","1015,8",,,,,,02,"0,5","240,0",10,"1,5",MAREJADA,074,,,,,,12
,18,03,10,DESP,000,00,"12,4","8,3","10,2",,,"1016,7",,,,,,00,"0,0","240,0",10,"1,5",MAREJADA,076,,,,,,
,18,06,10,DESP,170,17,"12,0","8,7","10,2",,,"1016,0",,,,,,02,"0,5","240,0",10,"1,5",MAREJADA,080,,,,,,
,18,09,10,DESP,150,04,"11,5","9,1","10,2",,,"1016,0",,,,,,00,"0,0","240,0",10,"1,5",MAREJADA,085,,,,,,
,18,12,10,NUB,010,03,"12,6","9,3","10,8",,"11,3","1016,8",,,,AC,,02,"0,5","240,0",10,"1,5",MAREJADA,080,,,,"0,0",006,
,18,15,10,NUB,180,15,"14,6","10,2","12,1",,,"1017,0",,,,AC,,02,"1,0","240,0",11,"1,5",MAREJADA,075,,,,,,
,18,18,10,PARC,180,16,"16,5","10,0","12,8",,,"1017,1",,,,AC,,02,"1,0","240,0",12,"1,5",MAREJADA,065,180,28,,,,
,18,21,10,DESP,160,11,"15,9","10,3","12,7",,,"1018,0",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,069,180,31,,,,
,18,24,10,DESP,150,08,"13,7","8,5","10,9",,"16,8","1019,5",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,071,,,,,,07
,19,03,10,DESP,150,06,"12,7","9,0","10,7",,,"1021,5",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,078,,,,,,
,19,06,4,NUB,150,12,"10,7","8,4","9,5",,,"1022,0",,ST,120,AC,,02,"1,0","240,0",11,"1,5",MAREJADA,086,,,,,,
,19,09,10,PARC,190,05,"10,9","7,5","9,1",,,"1022,5",,ST,300,,,02,"0,5","240,0",11,"1,5",MAREJADA,079,,,,,,
,19,12,10,DESP,000,00,"12,2","8,3","10,1",,"10,3","1023,0",,,,,,00,"0,0","240,0",11,"1,0",RIZADA,077,,,"0,7","0,7",003,
,19,15,10,DESP,170,18,"14,3","9,4","11,6",,,"1022,9",,,,,,03,"1,0","240,0",11,"1,5",MAREJADA,073,,,,,,
,19,18,10,DESP,170,21,"15,7","10,4","12,7",,,"1021,9",,,,,,03,"1,0","240,0",11,"2,0",MAREJADA,071,,,,,,
,19,21,10,DESP,170,20,"17,2","10,2","13,2",,,"1019,9",,,,,,03,"1,0","240,0",10,"2,5",MAREJADA,064,,,,,,
,19,24,10,DESP,180,21,"14,5","8,9","11,4",,"17,5","1019,8",,,,,,03,"1,0","240,0",10,"2,5",MAREJADA,069,180,33,,,,13
,20,03,10,DESP,160,05,"13,1","9,3","11,0",,,"1019,5",,,,,,02,"0,5","240,0",10,"2,0",MAREJADA,078,,,,,,
,20,06,10,DESP,000,00,"11,5","9,5","10,4",,,"1017,8",,,,,,00,"0,0","240,0",10,"1,5",MAREJADA,088,,,,,,
,20,09,10,DESP,000,00,"10,5","8,8","9,6",,,"1016,2",,,,,,00,"0,0","250,0",11,"1,5",MAREJADA,089,,,,,,
,20,12,10,DESP,000,00,"12,5","9,2","10,7",,"10,2","1016,4",,,,,,00,"0,0","250,0",11,"1,5",MAREJADA,080,,,,"0,0",006,
,20,15,10,DESP,190,13,"16,6","10,7","13,2",,,"1015,0",,,,,,02,"0,5","240,0",11,"1,5",MAREJADA,068,,,,,,
,20,18,10,DESP,180,19,"17,2","11,8","14,0",,,"1012,8",,,,,,02,"0,5","240,0",11,"2,0",MAREJADA,070,,,,,,
,20,21,10,DESP,180,14,"17,8","10,5","13,6",,,"1012,0",,,,,,02,"0,5","240,0",11,"2,0",MAREJADA,062,,,,,,
,20,24,10,DESP,150,06,"15,2","10,6","12,6",,"18,6","1012,5",,,,,,02,"0,5","240,0",11,"1,0",RIZADA,074,,,,,,13
,21,03,10,DESP,190,06,"13,0","10,9","11,8",,,"1014,0",,,,,,02,"0,5","240,0",10,"1,0",RIZADA,087,,,,,,
,21,06,10,DESP,000,00,"12,2","10,6","11,3",,,"1014,6",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,090,,,,,,
,21,09,10,CUB,030,05,"12,3","10,5","11,3",,,"1015,0",,SC,300,,,02,"0,5","240,0",12,"1,5",MAREJADA,089,,,,,,
,21,12,10,CUB,040,04,"12,8","10,7","11,6",,"11,8","1016,5",,ST,450,,,02,"0,5","240,0",11,"1,0",RIZADA,086,,,,"0,0",004,
,21,15,10,NUB,220,05,"15,1","12,4","13,5",,,"1016,9",,ST,450,,,02,"0,5","240,0",09,"1,0",RIZADA,083,,,,,,
,21,18,10,DESP,230,20,"17,7","11,8","14,2",,,"1015,5",,,,,,03,"0,5","240,0",10,"1,0",RIZADA,068,,,,,,
,21,21,10,DESP,220,18,"17,0","11,9","14,0",,,"1015,0",,,,,,03,"0,5","240,0",10,"1,0",RIZADA,072,,,,,,
,21,24,10,NUB,150,09,"14,5","11,9","13,0",,"18,0","1015,2",,,,AS,,02,"0,0","240,0",11,"1,0",RIZADA,084,,,,,,10
,22,03,10,PARC,000,00,"13,4","11,3","12,2",,,"1015,0",,,,,AC,00,"0,0","240,0",12,"1,0",RIZADA,087,,,,,,
,22,06,10,NUB,180,05,"13,0","11,6","12,2",,,"1014,0",,,,,AC,00,"0,0","240,0",11,"1,0",RIZADA,091,,,,,,
,22,09,10,NUB,180,07,"13,2","11,4","12,2",,,"1014,5",,ST,450,,,00,"0,0","240,0",11,"1,0",RIZADA,089,,,,,,
,22,12,10,CUB,000,00,"12,6","11,2","11,8",,"12,5","1016,0",,ST,450,,,00,"0,0","240,0",10,"1,0",RIZADA,091,,,,"0,0",009,
,22,15,10,CUB,180,10,"15,1","11,7","13,1",,,"1016,7",,ST,450,,,02,"0,5","240,0",10,"1,0",RIZADA,080,,,,,,
