,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02,09,10,0,000,00,"13,6","10,8","12,0",,,"1014,3",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,083,,,,,,
,02,12,10,0,000,00,"12,7","10,4","11,4",,"12,4","1015,1",,,,,,00,"0,0","230,0",11,"1,5",MAREJADA,086,,,,"0,0",006,
,02,15,10,0,340,03,"17,7","14,1","15,5",,,"1017,6",,,,,,00,"0,0","240,0",11,"1,5",MAREJADA,080,,,,,,
,02,18,10,0,240,10,"19,3","15,0","16,6",,,"1016,9",,,,,,02,"0,5","240,0",11,"1,5",MAREJADA,076,,,,,,
,02,21,10,0,230,18,"18,8","14,1","15,9",,,"1015,3",,,,,,02,"0,5","240,0",11,"2,0",MAREJADA,074,,,,,,
,02,24,10,0,210,08,"17,0","13,0","14,6",,"19,8","1016,1",,,,,,02,"0,5","240,0",11,"2,0",MAREJADA,077,,,,,,10
,03,03,10,7,210,07,"16,8","14,5","15,4",,,"1016,2",,SC(5),450,,,00,"0,0","240,0",12,"2,0",MAREJADA,087,,,,,,
,03,06,10,7,350,03,"15,9","14,3","14,9",,,"1015,0",,SC(5),450,,,00,"0,0","240,0",12,"2,0",MAREJADA,090,,,,,,
,03,09,10,7,070,04,"14,8","12,8","13,6",,,"1014,9",,SC(5),450,,,00,"0,0","240,0",12,"1,5",MAREJADA,088,,,,,,
,03,12,10,7,000,00,"15,2","13,7","14,3",,"14,7","1015,4",,ST(6),600,,,00,"0,0","240,0",12,"1,5",MAREJADA,091,,,,"0,0",003,
,03,15,8,7,280,03,"16,7","14,9","15,6",,,"1017,1",,ST(6),300,,,00,"0,0","240,0",12,"1,5",MAREJADA,089,,,,,,
,03,18,10,0,230,15,"19,2","15,4","16,8",,,"1015,5",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,079,,,,,,
,03,21,10,3,220,10,"19,2","15,0","16,6",,,"1015,0",,SC(5),300,,,02,"0,5","240,0",10,"1,5",MAREJADA,077,240,26,,,,
,03,24,10,0,360,04,"18,0","14,4","15,8",,"20,5","1015,8",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,080,,,,,,06
,04,03,10,0,100,03,"17,2","12,5","14,4",,,"1015,5",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,074,,,,,,
,04,06,10,0,030,06,"15,8","13,1","14,2",,,"1015,2",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,084,,,,,,
,04,09,10,0,180,06,"14,8","11,9","13,0",,,"1013,5",,,,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,082,,,,,,
,04,12,10,2,180,04,"14,6","12,9","13,6",,"14,2","1013,8",,SC(5),450,,,00,"0,0","240,0",12,"1,5",MAREJADA,090,,,,"0,0",002,
,04,15,10,0,250,03,"18,1","14,0","15,6",,,"1013,5",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,077,,,,,,
,04,18,10,0,240,17,"18,6","14,6","16,1",,,"1012,5",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,077,,,,,,
,04,21,10,0,240,16,"19,6","14,1","16,1",,,"1011,5",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,070,,,,,,
,04,24,10,0,000,00,"18,0","14,9","16,1",,"21,2","1013,3",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,082,,,,,,10
,05,03,10,0,150,05,"16,0","14,7","15,2",,,"1013,9",,,,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,092,,,,,,
,05,06,10,0,260,04,"15,0","13,3","14,0",,,"1013,9",,,,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,089,,,,,,
,05,09,10,2,240,09,"14,3","13,5","13,8",,,"1012,8",,ST(6),300,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,095,,,,,,
,05,12,10,8,060,04,"14,2","13,5","13,8",,"14,1","1013,5",,SC(5),300,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,096,,,,"0,0",002,
,05,15,6,8,000,00,"14,9","13,9","14,3",,,"1014,3",NEBLINA(10),ST(6),90,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,094,,,,,,
,05,18,6,8,280,03,"16,9","15,1","15,8",,,"1013,9",NEBLINA(10),ST(6),120,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,089,,,,,,
,05,21,10,8,270,04,"16,6","14,6","15,4",,,"1013,9",,SC(5),300,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,088,,,,,,
,05,24,10,8,270,03,"16,0","14,4","15,0",,"17,2","1013,9",,SC(5),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,090,,,,,,00
,06,03,4,8,000,00,"15,8","14,2","14,8",,,"1013,4",NEBLINA(10),SC(5),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,090,,,,,,
,06,06,10,7,170,06,"14,8","13,5","14,0",,,"1013,0",,ST(6),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,092,,,,,,
,06,09,6,8,100,05,"14,8","13,1","13,8",,,"1013,0",NEBLINA(10),ST(6),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,090,,,,,,
,06,12,9,8,100,04,"15,0","13,1","13,9",,"14,6","1013,2",NEBLINA(10),ST(6),270,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,089,,,,"0,0",001,
,06,15,10,8,040,02,"16,4","14,1","15,0",,,"1013,3",,ST(6),300,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,086,,,,,,
,06,18,10,8,300,04,"17,2","14,9","15,8",,,"1012,9",,ST(6),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,087,,,,,,
,06,21,10,8,300,03,"16,7","14,6","15,4",,,"1013,0",,SC(5),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,087,,,,,,
,06,24,10,8,000,00,"16,2","14,6","15,2",,"17,7","1014,2",,SC(5),300,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,090,,,,,,00
,07,03,10,8,030,05,"15,9","14,8","15,2",,,"1015,0",,ST(6),300,,,02,"1,0","240,0",11,"1,0",MAREJADILLA,093,,,,,,
,07,06,10,8,090,04,"16,2","14,6","15,2",,,"1014,4",,FS(7),360,AS(1),,00,"0,0","240,0",11,"1,0",MAREJADILLA,090,,,,,,
,07,09,10,8,090,08,"16,3","14,3","15,1",,,"1014,0",,SC(5),360,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,088,,,,,,
,07,12,10,7,240,05,"16,0","14,7","15,2",,"15,7","1016,0",,SC(5),300,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,092,,,,"0,0",002,
,07,15,10,8,360,02,"17,7","15,3","16,2",,,"1018,2",,SC(5),450,,,00,"0,0","240,0",13,"0,5",RIZADA,086,,,,,,
,07,18,10,6,270,06,"19,7","15,6","14,0",,,"1016,0",,SC(5),600,,,00,"0,0","240,0",13,"0,5",RIZADA,077,,,,,,
,07,21,10,0,270,19,"19,4","14,4","16,3",,,"1014,0",,,,,,02,"1,0","240,0",13,"1,0",MAREJADILLA,073,,,,,,
,07,24,10,0,200,06,"17,9","13,8","15,4",,"20,5","1013,5",,,,,,02,"1,0","240,0",12,"1,0",MAREJADILLA,077,,,,,,06
,08,03,10,0,200,04,"16,6","13,6","14,8",,,"1013,5",,,,,,02,"1,0","240,0",12,"1,0",MAREJADILLA,083,,,,,,
,08,06,10,0,000,00,"15,4","13,9","14,5",,,"1012,3",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,091,,,,,,
,08,09,10,0,060,04,"14,4","13,0","13,6",,,"1012,8",,,,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,092,,,,,,
,08,12,10,0,150,05,"14,9","13,2","13,9",,"13,9","1013,7",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,090,,,,"0,0",,
,08,15,10,0,250,05,"18,6","15,1","16,4",,,"1014,5",,,,,,00,"0,0","240,0",11,"1,0",MAREJADILLLA,080,,,,,,
,08,18,10,0,240,20,"20,6","14,2","16,6",,,"1013,5",,,,,,02,"0,5","240,0",10,"1,5",MAREJADA,067,,,,,,
,08,21,10,0,210,20,"20,4","13,9","16,4",,,"1013,0",,,,,,02,"0,5","240,0",10,"1,5",MAREJADA,066,210,32,,,,
,08,24,10,0,300,03,"18,8","13,6","15,6",,"21,6","1014,5",,,,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,072,,,,,,10
,09,03,10,0,330,05,"16,8","14,2","15,2",,,"1014,5",,,,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,085,,,,,,
,09,06,10,0,000,00,"15,6","13,1","14,1",,,"1013,9",,,,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,085,,,,,,
,09,09,10,0,000,00,"14,7","12,8","13,6",,,"1013,2",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,089,,,,,,
,09,12,10,0,000,00,"14,2","12,5","13,2",,"13,5","1014,0",,,,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,090,,,,"0,0",006,
,09,15,10,0,270,04,"17,5","13,5","15,1",,,"1014,0",,,,,,02,"0,5","240,0",10,"1,5",MAREJADA,077,,,,,,
,09,18,10,0,240,25,"21,4","13,6","16,6",,,"1013,0",,,,,,02,"0,5","240,0",10,"1,5",MAREJADA,061,,,,,,
,09,21,10,0,240,15,"22,2","13,5","16,8",,,"1012,5",,,,,,02,"0,5","240,0",10,"1,5",MAREJADA,058,,,,,,
,09,24,10,0,340,04,"19,6","13,0","15,6",,"22,4","1013,0",,,,,,00,"0,0","240,0",11,"1,5",MAREJADA,066,,,,,,
,10,03,10,0,150,04,"17,0","13,7","15,0",,,"1013,2",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,081,,,,,,
,10,06,10,0,000,00,"14,9","12,9","13,7",,,"1012,5",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,088,,,,,,
,10,09,10,0,000,00,"14,8","12,4","13,4",,,"1012,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,085,,,,,,
,10,12,10,0,240,03,"14,2","11,2","12,5",,"14,0","1013,8",,,,,,00,"0,0","240,0",10,"1,5",MAREJADA,082,,,,"0,0",005,
,10,15,10,0,000,00,"19,8","13,2","15,8",,,"1012,5",,,,,,00,"0,0","240,0",11,"1,5",MAREJADA,066,,,,,,
,10,18,10,0,240,17,"20,2","15,8","17,4",,,"1010,5",,,,,,00,"0,0","240,0",13,"1,5",MAREJADA,076,,,,,,
,10,21,10,3,240,16,"21,2","11,9","15,6",,,"1009,0",,,,,CI (1),00,"0,0","240,0",12,"1,5",MAREJADA,055,,,,,,
,10,24,10,0,240,13,"22,0","9,6","14,8",,"25,6","1009,0",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,045,,,,,,10
,11,03,10,0,000,00,"20,2","18,8","18,8",,,"1009,5",,,,,,00,"0,0","240,0",11,"1,5",MAREJADA,088,,,,,,
,11,06,10,0,030,03,"15,9","13,4","14,4",,,"1011,0",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,085,,,,,,
,11,09,10,0,030,06,"15,4","14,6","14,9",,,"1011,3",,ST(6),360,,,00,"0,0","250,0",09,"1,5",MAREJADA,094,,,,,,
,11,12,10,7,090,08,"15,8","14,2","14,8",,"15,2","1013,0",,SC(5),450,,,02,"0,5","260,0",10,"2,0",MAREJADA,090,,,,"0,0",006,
,11,15,10,7,030,10,"17,7","15,5","16,3",,,"1015,0",,SC(5),450,,,02,"0,5","250,0",10,"2,0",MAREJADA,087,,,,,,
,11,18,10,0,000,10,"19,2","15,0","16,6",,,"1014,0",,,,,,02,"1,0","250,0",10,"2,5",MAREJADA,077,,,,,,
,11,21,10,0,040,04,"18,6","15,4","16,6",,,"1013,0",,,,,,02,"1,0","250,0",10,"2,0",MAREJADA,082,,,,,,
,11,24,10,0,040,02,"17,0","15,2","15,9",,"20,5","1013,0",,,,,,02,"0,5","250,0",12,"2,0",MAREJADA,089,,,,,,07
,12,03,10,0,000,00,"15,1","13,4","14,1",,,"1012,0",,,,,,02,"0,5","250,0",12,"1,5",MAREJADA,090,,,,,,
,12,06,"0,5",0,000,00,"14,8","12,9","13,8",,,"1011,5",NIEBLA (46),,,,,02,"0,5","250,0",//,//,//,090,,,,,,
,12,09,4,0,280,03,"13,5","12,8","13,1",,,"1011,2",NEBLINA(10),,,,,00,"0,0","250,0",11,"2,5",MAREJADA,096,,,,,,
,12,12,6,8,000,00,"13,7","13,0","13,3",,"13,1","1012,5",NEBLINA(10),ST(6),300,,,02,"0,5","240,0",11,"2,0",MAREJADA,096,,,,"0,0",003,
,12,15,6,8,160,03,"14,9","13,6","14,1",,,"1015,0",NEBLINA(10),ST(6),300,,,00,"0,0","240,0",12,"2,0",MAREJADA,092,,,,,,
,12,18,4,8,060,06,"16,1","14,3","15,0",,,"1015,0",NEBLINA(10),SC(5),300,,,00,"0,0","240,0",11,"2,0",MAREJADA,089,,,,,,
,12,21,4,0,000,00,"18,5","15,1","16,4",,,"1014,0",NEBLINA(10),,,,,00,"0,0","240,0",11,"2,0",MAREJADA,081,,,,,,
,12,24,4,8,000,00,"16,8","14,5","15,4",,"19,4","1014,0",NEBLINA(10),SC(5),600,,,00,"0,0","240,0",11,"2,0",MAREJADA,087,,,,,,02
,13,03,4,8,000,00,"16,8","14,2","14,6",,,"1015,5",NEBLINA(10),SC(5),600,,,00,"0,0","240,0",11,"1,5",MAREJADA,085,,,,,,
,13,06,10,8,000,00,"16,1","14,1","14,9",,,"1015,2",,SC(5),600,,,00,"0,0","240,0",12,"1,5",MAREJADA,088,,,,,,
,13,09,10,8,200,04,"15,5","14,0","14,6",,,"1015,8",,SC(5),540,,,00,"0,0","240,0",12,"1,5",MAREJADA,091,,,,,,
,13,12,8,8,000,00,"15,6","13,0","14,1",,"15,3","1017,0",NEBLINA(10),SC(5),600,,,00,"0,0","240,0",12,"1,5",MAREJADA,085,,,,"0,0",,
,13,15,10,8,240,08,"16,3","13,5","14,6",,,"1018,2",,ST(6),240,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,083,,,,,,
,13,18,10,8,230,05,"16,7","13,9","15,0",,,"1018,5",,ST(6),300,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,084,,,,,,
,13,21,10,6,240,08,"17,3","13,9","15,2",,,"1017,9",,SC(5),450,,CS,01,"0,5","240,0",12,"1,0",MAREJADILLA,080,,,,,,
,13,24,10,7,210,06,"15,3","12,9","13,9",,"18,5","1018,5",,,,,cs,01,"0,5","240,0",12,"1,0",MAREJADILLA,086,,,,,,01
,14,03,10,6,000,00,"14,9","12,7","13,6",,,"1018,0",,SC(5),600,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,087,,,,,,
,14,06,4,8,240,03,"15,8","14,2","14,8",,,"1016,5",LLOVIZNA,ST(6),240,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,090,,,,,,
,14,09,10,7,240,04,"15,2","13,5","14,2",,,"1015,5",,ST(6),210,,,00,"0,0","240,0",10,"1,5",MAREJADA,090,,,,,,
,14,12,10,8,000,00,"15,1","13,4","14,1",,"14,4","1016,0",,SC(5),600,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,090,,,,"0,0",006,
,14,15,10,7,240,07,"16,2","13,9","14,8",,,"1016,9",,SC(5),660,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,086,,,,,,
,14,18,10,0,240,20,"18,0","13,9","15,5",,,"1015,5",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,077,,,,,,
,14,21,10,2,240,12,"21,0","12,2","15,7",,,"1015,0",,,,,CI (1),02,"0,5","240,0",12,"1,5",MAREJADA,057,,,,,,
,14,24,10,0,060,02,"17,2","13,2","14,8",,"21,2","1016,2",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,078,,,,,,08
,15,03,10,0,000,00,"15,7","9,4","12,2",,,"1016,2",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,066,,,,,,
,15,06,10,0,000,00,"14,0","8,9","11,2",,,"1015,7",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,071,,,,,,
,15,09,10,3,000,00,"13,0","8,6","10,6",,,"1015,2",,,,AC(5),,00,"0,0","240,0",12,"1,0",MAREJADILLA,075,,,,,,
,15,12,10,6,070,02,"12,8","9,1","10,8",,"12,5","1015,9",,,,AC(3),CI (4),00,"0,0","240,0",12,"1,0",MAREJADILLA,079,,,,"0,0",004,
,15,15,10,6,240,12,"17,7","11,2","13,9",,,"1017,0",,,,,CI(4),02,"0,5","240,0",09,"1,5",MAREJADA,065,,,,,,
,15,18,10,8,230,15,"17,8","10,3","13,5",,,"1017,0",,,,,CS(7),02,"0,5","240,0",11,"1,0",MAREJADILLA,061,,,,,,
,15,21,10,6,220,14,"17,4","11,4","13,9",,,"1016,6",,,,,CS(8),02,"0,5","240,0",11,"1,0",MAREJADILLA,068,,,,,,
,15,24,10,5,000,00,"16,0","10,6","12,9",,"19,0","1017,8",,,,,CS(8),00,"0,0","240,0",12,"1,0",MAREJADILLA,070,,,,,,06
,16,03,10,5,000,00,"15,3","11,3","13,0",,,"1018,0",,,,,Cs(8),00,"0,0","240,0",11,"1,0",MAREJADILLA,077,,,,,,
,16,06,10,5,000,00,"14,5","10,8","12,4",,,"1018,8",,,,,CS(8),00,"0,0","240,0",12,"1,0",MAREJADILLA,079,,,,,,
,16,09,10,0,000,00,"13,0","10,1","11,4",,,"1018,8",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,083,,,,,,
,16,12,10,3,000,00,"13,8","7,0","10,2",,"12,8","1020,8",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,051,,,,"0,0",005,
,16,15,10,0,240,14,"18,4","12,9","15,1",,,"1019,5",,,,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,071,,,,,,
,16,18,10,0,240,20,"18,8","9,9","13,7",,,"1019,5",,,,,,02,"1,0","240,0",12,"1,0",MAREJADILLA,056,,,,,,
,16,21,20,0,240,15,"18,8","10,0","13,8",,,"1020,3",,,,,,02,"1,0","240,0",12,"1,5",MAREJADILLA,057,,,,,,
,16,24,10,0,240,05,"16,6","7,9","11,7",,"19,9","1021,0",,,,,,02,"1,0","240,0",12,"1,0",MAREJADILLA,057,,,,,,10
,17,03,10,0,000,00,"14,7","8,1","11,1",,,"1021,5",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,064,,,,,,
,17,06,10,0,000,00,"13,0","8,2","10,4",,,"1020,8",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,073,,,,,,
,17,09,10,0,000,00,"12,3","7,8","9,9",,,"1019,2",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,074,,,,,,
,17,12,10,0,000,00,"11,8","8,6","10,1",,"11,5","1019,2",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,081,,,,"0,0",005,
,17,15,10,0,000,00,"17,1","11,8","14,0",,,"1019,2",,,,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,071,,,,,,
,17,18,10,5,240,10,"20,1","12,7","15,6",,,"1017,0",,,,,CI(1),02,"0,5","240,0",12,"1,5",MAREJADA,062,240,22,,,,
,17,21,10,3,230,08,"21,0","11,6","15,4",,,"1015,1",,,,,CI(1),02,"0,5","240,0",12,"1,5",MAREJADA,055,,,,,,
,17,24,10,0,000,00,"17,1","9,1","12,6",,"21,7","1015,8",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,059,,,,,,09
,18,03,10,0,110,04,"15,1","11,8","13,2",,,"1015,8",,,,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,081,,,,,,
,18,06,10,0,000,00,"12,9","10,0","11,3",,,"1015,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,083,,,,,,
,18,09,10,0,000,00,"12,1","9,5","10,7",,,"1013,5",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,084,,,,,,
,18,12,10,3,260,06,"11,7","9,1","10,3",,"11,5","1013,8",,,,,CI(4),00,"0,0","240,0",11,"1,0",MAREJADILLA,084,,,,"0,0",004,
,18,15,10,1,000,00,"16,2","12,5","14,0",,,"1014,2",,,,,CI(4),00,"0,0","240,0",12,"1,0",MAREJADILLA,079,,,,,,
,18,18,10,0,210,08,"19,4","13,1","15,6",,,"1012,5",,,,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,067,210,19,,,,
,18,21,10,0,230,15,"17,1","12,4","14,3",,,"1013,0",,,,,,02,"0,5","240,0",10,"1,0",MAREJADILLA,074,230,25,,,,
,18,24,10,0,070,05,"15,2","12,1","13,4",,"20,0","1014,0",,,,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,082,,,,,,10
,19,03,10,0,100,10,"13,8","12,1","12,8",,,"1015,5",,,,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,089,,,,,,
,19,06,10,4,090,08,"13,0","10,3","11,5",,,"1015,9",,,,,Cs(8),00,"0,0","240,0",12,"1,0",MAREJADILLA,084,,,,,,
,19,09,10,6,120,10,"13,3","10,1","11,5",,,"1015,8",,,,,CI(4),00,"0,0","240,0",12,"1,0",MAREJADILLA,081,,,,,,
,19,12,10,8,150,08,"13,4","10,2","11,6",,"13,0","1015,5",,,,AS(1),,00,"0,0","240,0",11,"1,0",MAREJADILLA,081,,,,"0,0",000,
,19,15,10,8,240,03,"15,6","11,2","13,4",,,"1016,8",,,,AS(2),,00,"0,0","240,0",12,"1,0",MAREJADILLA,078,,,,,,
,19,18,10,8,240,11,"16,6","11,5","13,6",,,"1016,0",,,,AS(2),,00,"0,0","240,0",12,"1,0",MAREJADILLA,071,,,,,,
,19,21,10,8,240,15,"16,9","13,1","14,6",,,"1015,2",,,,AS(2),,00,"0,0","240,0",12,"1,0",MAREJADILLA,078,,,,,,
,19,24,10,6,240,05,"15,6","12,9","14,0",,"17,5","1016,0",,,,AC(3),,00,"0,0","240,0",12,"1,0",MAREJADILLA,084,,,,,,00
,20,03,10,6,240,06,"15,4","12,3","13,6",,,"1017,0",,,,AC(3),,00,"0,0","240,0",12,"1,0",MAREJADILLA,082,,,,,,
,20,06,10,7,070,02,"14,6","12,9","13,6",,,"1016,5",,,,AC(3),,00,"0,0","240,0",12,"1,0",MAREJADILLA,090,,,,,,
,20,09,10,8,130,07,"14,2","12,5","13,2",,,"1015,8",,,,AS(2),,00,"0,0","240,0",12,"1,0",MAREJADILLA,090,,,,,,
,20,12,10,8,150,04,"14,6","12,2","13,2",,"14,2","1016,0",,,,AC(5),,00,"0,0","240,0",12,"1,0",MAREJADILLA,085,,,,"0,0",004,
,20,15,10,8,240,06,"15,6","13,6","14,4",,,"1016,0",,,,AC (5),,00,"0,0","240,0",10,"1,0",MAREJADILLA,088,,,,,,
,20,18,10,8,000,00,"16,6","12,9","14,4",,,"1015,8",,,,AS (2),,00,"0,0","240,0",10,"1,5",MAREJADA,075,,,,,,
,20,21,10,7,000,00,"17,6","12,9","14,8",,,"1016,0",,,,AS (2),,00,"0,0","240,0",12,"1,5",MAREJADA,074,,,,,,
,20,24,10,0,090,08,"15,2","12,8","13,8",,"19,2","1018,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,086,,,,,,01
,21,03,10,0,090,02,"14,0","11,6","12,6",,,"1019,0",,,,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,085,,,,,,
,21,06,10,4,150,03,"14,6","10,7","12,4",,,"1019,0",,,,,Ci(4),00,"0,0","240,0",12,"1,0",MAREJADILLA,077,,,,,,
,21,09,10,0,090,03,"12,8","11,0","11,8",,,"1018,3",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,089,,,,,,
,21,12,10,0,100,07,"12,4","11,0","11,6",,"11,9","1019,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,091,,,,"0,0",002,
,21,15,8,0,270,03,"17,0","13,9","15,1",,,"1019,9",NEBLINA(10),,,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,082,,,,,,
,21,18,10,0,240,13,"17,2","13,9","15,2",,,"1018,5",,,,,,02,"0,5","240,0",11,"1,5",MAREJADA ROMP DEB,081,,,,,,
,21,21,10,0,240,15,"17,0","11,9","14,0",,,"1017,0",,,,,,02,"0,5","240,0",11,"1,5",MAREJADA,072,,,,,,
,21,24,10,0,240,05,"15,1","11,3","18,1",,"18,1","1017,0",,,,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,078,,,,,,09
,22,03,10,0,090,05,"12,8","10,1","11,3",,,"1017,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,084,,,,,,
,22,06,10,0,000,00,"12,5","8,8","10,5",,,"1016,2",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,078,,,,,,
,22,09,10,0,130,07,"12,1","8,2","10,0",,,"1015,3",,,,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,077,,,,,,
,22,12,10,0,000,00,"11,2","9,4","10,2",,"10,8","1016,0",,,,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,089,,,,"0,0",002,
