,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09,18,8,5,020,05,"20,4","16,0","17,6",,,"1014,3",NEBLINA(10),SC(5),600,,,01,"0,5","230,0",12,"1,5",MAREJADA,076,,,,,,
,09,21,10,1,310,04,"20,2","16,0","17,5",,,"1014,4",,SC(5),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,076,,,,,,
,09,24,10,5,250,06,"18,2","15,3","16,4",,"21,2","1015,0",,Sc(4),450,,,00,"0,0","240,0",11,1.0,MAREJADILLA,083,,,,,,09
,10,03,10,0,230,08,"16,6","14,1","15,1",,,"1014,5",,,,,,01,"0,3","240,0",12,"1,0",MAREJADILLA,085,,,,,,
,10,06,10,0,210,05,"15,1","13,1","13,9",,,"1013,2",,,,,,01,0.5,"240,0",11,1.0,MAREJADILLA,087,,,,,,
,10,09,10,8,000,00,"15,6","13,3","14,2",,,"1013,2",,ST(6),210,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,086,,,,,,
,10,12,10,8,020,03,"16,0","13,7","14,6",,"14,8","1015,2",,Sc(4),450,,,00,"0,0",240,12,"0,5",RIZADA,086,,,,,,
,10,15,4,8,300,04,"16,6","14,3","15,2",,,"1016,5",NEBLINA(10),ST(6),450,,,00,"0,0","240,0",12,"0,5",RIZADA,086,,,,,,
,10,18,10,0,240,06,"19,3","12,7","15,3",,,"1016,5",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,065,,,,,,
,10,21,10,0,240,15,"18,8","14,3","16,0",,,"1015,0",,,,,,03,"0,5","240,0",10,"1,5",MAREJADA,075,,,,,,
,10,24,10,0,240,09,"16,9","13,8","15,0",,"21,5","1015,0",,,,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,082,,,,,,05
,11,03,10,0,240,07,"15,5","13,5","14,1",,,"1015,5",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,086,,,,,,
,11,06,10,8,000,00,"15,0","13,1","13,9",,,"1014,0",,ST(6),300,,,00,"0,0","240,0",12,1.0,MAREJADILLA,089,,,,,,
,11,09,7,8,110,04,"15,2","13,5","14,2",,,"1013,2",NEBLINA(10),ST(6),300,,,00,"0,0","240,0",12,1.0,MAREJADILLA,090,,,,,,
,11,12,6,8,300,04,"15,4","13,7","14,4",,"14,5","1014,0",NEBLINA(10),ST(6),300,,,00,"0,0","240,0",12,1.0,MAREJADILLA,090,,,,,003,
,11,15,8,8,000,00,"17,0","14,2","15,2",,,"1014,2",NEBLINA(10),ST(6),300,,,00,"0,0","250,0",12,1.0,MAREJADILLA,083,,,,,,
,11,18,10,8,310,05,"18,6","14,2","15,9",,,"1014,2",,SC(5),300,,,00,"0,0","250,0",12,"1,0",MAREJADILLA,076,,,,,,
,11,21,10,6,290,06,"19,4","15,1","16,7",,,"1013,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,076,,,,,,
,11,24,10,0,240,06,"17,6","14,5","15,7",,"20,6","1012,0",,,,,,02,"0,5","240,0",11,"1,0",MAREJADILLA,082,,,,,,03
,12,03,8,0,210,02,"16,0","13,8","14,7",,,"1012,2",NEBLINA(10),,,,,00,"0,0","240,0",12,1.5,MAREJADA,087,,,,,,
,12,06,8,0,110,05,"15,6","13,9","14,6",,,"1011,8",NEBLINA(10),,,,,00,"0,0","240,0",11,1.0,MAREJADILLA,089,,,,,,
,12,09,8,8,000,00,"15,8","13,8","14,6",,,"1011,0",NEBLINA(10),,,,,00,"0,0","240,0",11,1.0,MAREJADILLA,088,,,,,,
,12,12,10,7,100,02,"16,1","13,4","14,5",,"15,5","1013,1",,SC(5),300,,,00,"0,0","240,0",11,1.0,MAREJADILLA,084,,,,,002,
,12,15,10,3,290,03,"19,0","14,5","16,2",,,"1014,5",,SC(5),600,,,03,"0,5","240,0",13,"1,0",MAREJADILLA,075,,,,,,
,12,18,10,2,300,06,"20,2","14,9","16,9",,,"1015,5",,SC(5),600,,,02,"0,5","240,0",08,"2,0",MAREJADA,072,,,,,,
,12,21,10,0,240,07,"20,0","14,4","16,5",,,"1014,2",,,,,,02,"0,5","240,0",12,"1,5",MAREJADA,070,,,,,,
,12,24,10,0,140,04,"18,4","14,2","15,8",,"21,2","1014,0",,,,,,00,"0,0","240,0",12,1.0,MAREJADILLA,076,,,,,,9.5
,13,03,10,0,120,08,"15,7","12,8","14,0",,,"1014,0",,,,,,00,"0,0","240,0",12,1.0,MAREJADILLA,083,,,,,,
,13,06,10,8,120,04,"15,6","13,3","14,2",,,"1014,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,088,,,,,,
,13,09,10,8,200,04,"15,6","12,9","14,0",,,"1013,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,084,,,,,,
,13,12,8,8,260,03,"15,4","13,0","14,0",,"15,1","1015,5",NEBLINA(10),ST(6),270,,,00,"0,0","240,0",12,1.0,MAREJADILLA,086,,,,,003,
,13,15,8,8,330,03,"17,8","14,2","15,6",,,"1015,8",NEBLINA(10),ST(6),270,,,00,"0,0","240,0",10,1.0,MAREJADILLA,080,,,,,,
,13,18,10,3,270,09,"19,8","14,8","16,7",,,"1015,2",,SC(5),450,,,02,"0,5","240,0",11,1.0,MAREJADILLA,073,,,,,,
,13,21,10,0,240,10,"18,3","14,4","15,9",,,"1014,0",,,,,,02,"0,5","240,0",11,"1,5",MAREJADA,078,,,,,,
,13,24,10,0,230,13,"17,2","13,6","15,0",,"20,3","1014,6",,,,,,01,"1,0","240,0",11,"1,5",MAREJADA,079,230,22,,,,08
,14,03,10,0,220,06,"15,9","12,5","13,9",,,"1015,0",,,,,,01,"1,0","240,0",11,"1,0",MAREJADILLA,080,,,,,,
,14,06,10,0,000,00,"14,8","12,6","13,5",,,"1014,2",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,087,,,,,,
,14,09,10,7,120,03,"15,0","12,8","13,7",,,"1014,2",,SC(5),600,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,087,,,,,,
,14,12,8,8,090,02,"15,8","13,5","14,4",,"13,9","1015,0",,ST(6),300,,,00,"0,0","240,0",12,"0,5",RIZADA,086,,,,,002,
,14,15,10,8,350,08,"17,4","14,7","15,6",,,"1016,0",,ST(6),450,,,00,"0,0","24,0",11,"2,5",MAREJADA,086,,,,,,
,14,18,10,3,260,06,"19,6","15,0","16,7",,,"1015,5",,SC(5),450,,,00,"0,0","240,0",11,"5,0",MAREJADA,074,,,,,,
,14,21,10,6,240,09,"18,0","14,6","15,9",,,"1015,5",,SC(5),600,,,01,"0,5","240,0",12,"1,0",MAREJADILLA,081,,,,,,
,14,24,10,6,260,05,"17,0","13,7","15,0",,"20,0","1015,5",,SC(5),450,,,00,"0,0","240,0",12,1.0,MAREJADILLA,081,,,,,,
,15,03,10,7,280,05,"16,4","14,8","15,4",,,"1016,0",,SC(5),450,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,090,,,,,,
,15,06,10,8,240,08,"16,0","13,7","14,6",,,"1015,0",,ST(6),300,,,00,"0,0","240,0",11,1.0,MAREJADILLA,086,,,,,,
,15,09,10,8,000,00,"16,0","13,7","14,6",,,"1014,0",,ST(6),300,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,086,,,,,,
,15,12,10,8,000,00,"16,2","13,5","14,6",,"16,0","1015,2",,ST(6),300,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,084,,,,,002,
,15,15,10,8,270,03,"17,2","14,6","15,6",,,"1016,8",,ST(6),300,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,085,,,,,,
,15,18,10,5,270,07,"19,8","15,5","17,1",,,"1016,1",,ST(6),300,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,077,,,,,,
,15,21,10,2,270,09,"19,0","14,1","16,0",,,"1015,0",,ST(6),300,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,073,,,,,,
,15,24,10,0,230,09,"16,7","13,6","14,8",,"20,6","1014,0",,,,,,01,"0,5","240,0",11,"1,0",MAREJADILLA,082,,,,,,05
,16,03,10,0,240,04,"15,6","13,6","14,4",,,"1015,1",,,,,,01,"0,5","240,0",11,1.0,MAREJADILLA,088,,,,,,
,16,06,6,8,260,03,"15,5","13,8","14,5",,,"1015,1",NEBLINA(10),ST(6),450,,,01,"1,0","240,0",11,1.0,MAREJADILLA,089,,,,,,
,16,09,6,8,020,02,"15,4","13,7","14,4",,,"1015,1",NEBLINA(10),ST(6),450,,,01,"1,0","240,0",11,1.0,MAREJADILLA,089,,,,,,
,16,12,10,8,310,03,"15,6","13,8","14,5",,"15,4","1017,5",,ST(6),450,,,00,"0,0","240,0",13,"1,0",MAREJADILLA,088,,,,,002,
,16,15,10,8,310,02,"16,8","14,0","15,6",,,"1018,5",,ST(6),450,,,00,"0,0","240,0",13,"1,0",MAREJADILLA,088,,,,,,
,16,18,10,8,290,04,"19,0","15,5","16,8",,,"1017,4",,SC(5),480,,,00,"0,0","240,0",10,"1,0",MAREJADILLA,088,,,,,,
,16,21,10,6,250,07,"18,8","14,3","16,0",,,"1016,9",,SC(5),600,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,075,,,,,,
,16,24,10,0,250,08,"16,6","14,0","15,0",,"20,0","1016,8",,,,,,01,"0,5","240,0",11,"1,0",MAREJADILLA,084,,,,,,02
,17,03,10,8,270,02,"16,2","14,2","15,0",,,"1017,0",,ST(6),600,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,088,,,,,,
,17,06,10,8,250,03,"15,8","14,2","14,8",,,"1015,6",,ST(6),450,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,090,,,,,,
,17,09,8,8,020,02,"15,6","14,3","14,8",,,"1015,9",LLOVIZNA(50),ST(6),450,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,091,,,,,,
,17,12,8,8,020,07,"15,8","14,8","15,2",,"15,5","1016,0",NEBLINA(10),SC(5),300,,,01,"0,5","240,0",13,"1,0",MAREJADILLA,094,,,TZ,,002,
,17,15,10,8,010,06,"16,7","14,7","15,5",,,"1017,2",,ST(6),210,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,088,,,,,,
,17,18,10,8,350,05,"18,2","15,2","16,3",,,"1017,1",,SC(5),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,083,,,,,,
,17,21,10,8,300,02,"18,0","15,2","16,3",,,"1015,5",,SC(5),450,,,00,"0,0","250,0",12,"1,0",MAREJADILLA,084,,,,,,
,17,24,10,0,220,07,"17,4","15,1","16,0",,"19,0","1015,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,086,,,,,,13
,18,03,8,8,220,02,"17,0","14,2","15,3",,,"1015,0",NEBLINA(10),SC(5),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,083,,,,,,
,18,06,8,8,280,04,"16,7","14,6","15,4",,,"1014,1",NEBLINA(10),SC(5),450,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,087,,,,,,
,18,09,8,8,270,02,"16,4","14,6","15,3",,,"1013,3",NEBLINA(10),ST(6),450,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,089,,,,,,
,18,12,8,8,010,04,"16,6","15,1","15,6",,"16,4","1015,0",NEBLINA(10),ST(6),450,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,092,,,,,012,
,18,15,8,8,010,13,"17,7","15,6","16,4",,,"1018,0",LLOVIZNA(50),ST(6),150,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,087,,,,,,
,18,18,10,8,010,08,"19,6","16,2","17,4",,,"1018,2",,SC(5),300,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,080,,,,,,
,18,21,10,7,310,04,"19,4","16,1","17,3",,,"1016,8",,SC(5),450,,,00,"0,0","240,0",11,1.0,MAREJADILLA,081,,,,,,
,18,24,10,8,270,03,"18,2","15,8","16,6",,"21,2","1016,5",,SC(5),450,,,02,"0,5","260,0",12,1.0,MAREJADILLA,087,,,,,,00
,19,03,10,8,240,04,"17,7","15,5","16,2",,,"1016,2",,ST(6),300,,,02,"0,5","250,0",11,"1,5",MAREJADA,089,,,,,,
,19,06,10,8,000,00,"17,6","16,2","16,7",,,"1016,2",,ST(6),210,,,00,"0,0","250,0",12,"1,0",MAREJADILLA,091,,,,,,
,19,09,10,8,020,03,"17,5","16,2","16,7",,,"1016,3",,ST(6),210,,,00,"0,0","250,0",11,"1,0",MAREJADILLA,092,,,,,,
,19,12,6,8,350,10,"16,6","15,6","16,0",,"16,3","1018,2",,ST(6),150,,,01,"0,5","250,0",10,"1,0",MAREJADILLA,094,,,,TZ,001,
,19,15,10,8,020,03,"18,6","16,9","17,5",,,"1020,2",,SC(5),300,,,00,"0,0","250,0",12,"0,6",MAREJADILLA,090,,,,,,
,19,18,10,7,350,02,"20,6","16,2","17,8",,,"1020,0",,SC(5),600,,,01,"0,5","250,0",11,"1,0",MAREJADILLA,076,,,,,,
,19,21,10,8,270,03,"20,7","15,5","17,4",,,"1019,2",,SC(5),600,,,00,0.1,"250,0",12,"0,5",MAREJADILLA,072,,,,,,
,19,24,10,8,250,09,"18,6","15,7","16,8",,"21,5","1018,0",,SC(5),600,,,00,"0,0","250,0",15,"0,5",MAREJADILLA,084,,,,,,00
,20,03,10,8,250,06,"18,3","14,6","16,0",,,"1017,0",,SC(5),600,,,00,"0,0","250,0",12,"0,5",MAREJADILLA,079,,,,,,
,20,06,10,8,050,03,"18,3","15,6","16,6",,,"1016,1",,SC(5),600,,,00,"0,0","250,0",11,"1,0",MAREJADILLA,084,,,,,,
,20,09,10,8,030,06,"17,9","16,0","16,7",,,"1015,8",,ST(6),450,,,00,"0,0","250,0",12,"1,0",MAREJADILLA,089,,,,,,
,20,12,10,8,000,00,"18,2","14,3","15,8",,"17,8","1016,9",,ST(6),600,,,00,"0,0","250,0",15,"0,5",RIZADA,078,,,,"0,0",001,
,20,15,10,8,340,02,"20,0","15,9","17,4",,,"1017,1",,SC(5),500,,,00,"0,0","240,0",12,"1,0",RIZADA,077,,,,,,
,20,18,10,5,230,15,"20,4","15,8","17,5",,,"1016,5",,SD(5),600,,,00,"0,0","240,0",11,"1,5",MAREJADA,075,,,,,,
,20,21,10,0,220,12,"20,8","15,4","17,4",,,"1015,0",,,,,,00,"0,0","240,0",12,"0,3",RIZADA,071,,,,,,
,20,24,10,0,210,12,"19,2","15,4","16,8",,"23,0","1014,0",,,,,,00,"0,0","240,0",12,"0,2",RIZADA,078,,,,,,02
,21,03,10,0,240,03,"17,4","15,0","15,9",,,"1014,5",,,,,,00,"0,0","240,0",10,"0,2",RIZADA,086,,,,,,
,21,06,10,0,000,00,"17,4","15,1","16,0",,,"1014,5",,,,,,00,"0,0","240,0",12,"0,2",rizada,086,,,,,,
,21,09,10,8,240,09,"16,4","14,8","15,4",,,"1015,0",,,,,,00,"0,0","240,0",12,"0,2",RIZADA,090,,,,,,
,21,12,8,8,240,05,"16,0","15,0","15,4",,"16,0","1017,0",LLOVIZNA (50),ST(6),180,,,00,"0,0","240,0",12,"0,2",RIZADA,094,,,,"0,0",,
,21,15,8,8,260,05,"17,7","15,3","16,2",,,"1018,7",NEBLINA(10),SC(5),300,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,085,,,,,,
,21,18,10,8,240,13,"18,9","15,2","16,6",,,"1018,0",,SC(5),330,,,02,0.1,"240,0",11,"1,0",MAREJADILLA,079,,,,,,
,21,21,10,5,230,12,"19,2","15,0","16,6",,,"1017,0",,SC(5),300,,,02,"0,1","240,0",11,"1,0",MAREJADILLA,076,,,,,,
,21,24,10,5,240,11,"17,3","14,5","15,6",,"21,7","1016,0",,SC(5),300,,,02,"0,2","240,0",11,"1,0",MAREJADILLA,083,,,,,,03
,22,03,10,0,170,04,"16,8","12,6","14,3",,,"1015,9",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,076,,,,,,
